# 'Tdn_K_116.7G'	'Rdn_Ohm_116.7G'	'Rdn/R5k_Ohm_116.7G'
187.732	0.425014	1.03429
187.624	0.424996	1.03421
187.517	0.424972	1.03421
187.411	0.424967	1.03416
187.304	0.424938	1.03408
187.198	0.42491	1.03401
187.091	0.424904	1.03397
186.983	0.424881	1.03393
186.879	0.424854	1.03387
186.773	0.424833	1.03386
186.666	0.424812	1.03379
186.559	0.424803	1.03372
186.451	0.424775	1.0337
186.343	0.424762	1.03365
186.235	0.424744	1.03358
186.128	0.424713	1.03353
186.022	0.424684	1.03348
185.917	0.424669	1.03346
185.813	0.42464	1.03339
185.706	0.424627	1.03336
185.6	0.424606	1.03331
185.493	0.424593	1.03324
185.386	0.42456	1.03317
185.279	0.424545	1.03313
185.172	0.424534	1.03306
185.066	0.424514	1.03303
184.959	0.424497	1.03298
184.852	0.42448	1.03295
184.746	0.424451	1.03287
184.64	0.424423	1.03283
184.532	0.424395	1.0328
184.426	0.424406	1.03275
184.322	0.424395	1.03271
184.215	0.424368	1.03267
184.107	0.424343	1.0326
184	0.424322	1.03253
183.895	0.42431	1.03247
183.79	0.42429	1.03249
183.685	0.424264	1.03247
183.577	0.424247	1.0324
183.47	0.424229	1.03234
183.364	0.424126	1.03229
183.256	0.424103	1.03226
183.15	0.424086	1.03221
183.043	0.424085	1.03215
182.937	0.424054	1.03211
182.831	0.424032	1.03206
182.725	0.424009	1.03181
182.618	0.423997	1.03176
182.511	0.423984	1.03171
182.405	0.423952	1.03171
182.298	0.423926	1.03164
182.19	0.423909	1.03158
182.087	0.423893	1.03153
181.98	0.42387	1.0315
181.873	0.423866	1.03146
181.769	0.423835	1.03139
181.661	0.423812	1.03132
181.554	0.4238	1.03128
181.447	0.423784	1.03124
181.342	0.42376	1.03119
181.235	0.423738	1.03118
181.126	0.42372	1.0311
181.02	0.423703	1.03105
180.914	0.423681	1.03102
180.804	0.423669	1.03098
180.698	0.423661	1.03092
180.592	0.423633	1.03087
180.483	0.423612	1.03082
180.377	0.423592	1.03078
180.272	0.423578	1.03073
180.164	0.42356	1.0307
180.057	0.423539	1.03068
179.952	0.423521	1.03061
179.846	0.423502	1.03056
179.74	0.42349	1.03051
179.635	0.423468	1.03048
179.528	0.423438	1.03043
179.422	0.423433	1.03038
179.316	0.423403	1.03034
179.212	0.423388	1.03029
179.103	0.423366	1.03026
178.997	0.423356	1.03021
178.889	0.423336	1.03014
178.785	0.423308	1.03012
178.677	0.42331	1.03005
178.571	0.423276	1.03002
178.464	0.423262	1.02996
178.357	0.423237	1.02994
178.25	0.423224	1.02989
178.146	0.423199	1.02982
178.04	0.423193	1.02983
177.933	0.423162	1.02974
177.827	0.423161	1.02971
177.721	0.423114	1.02965
177.613	0.42311	1.02962
177.506	0.423104	1.02956
177.399	0.42308	1.02954
177.292	0.423069	1.02947
177.185	0.423047	1.02946
177.079	0.423023	1.02935
176.971	0.423015	1.02934
176.863	0.422986	1.02932
176.758	0.42297	1.02927
176.649	0.422973	1.02924
176.547	0.422943	1.02919
176.44	0.422929	1.02913
176.331	0.422896	1.02911
176.225	0.422881	1.02904
176.12	0.422872	1.029
176.012	0.422847	1.02901
175.906	0.42283	1.02893
175.798	0.422815	1.0289
175.693	0.422792	1.02882
175.585	0.422794	1.02878
175.478	0.422765	1.02876
175.372	0.422754	1.0287
175.268	0.422725	1.02866
175.16	0.422702	1.02862
175.054	0.422683	1.02857
174.948	0.422683	1.02857
174.843	0.422649	1.0285
174.734	0.422627	1.02847
174.625	0.422617	1.0284
174.518	0.422591	1.02835
174.413	0.422572	1.0283
174.308	0.422545	1.0283
174.202	0.422527	1.02822
174.097	0.422506	1.02816
173.992	0.422504	1.02814
173.886	0.422481	1.02808
173.78	0.422473	1.02803
173.673	0.422434	1.02796
173.568	0.422423	1.02792
173.462	0.422415	1.02787
173.356	0.422385	1.02787
173.253	0.422372	1.02781
173.147	0.422378	1.02779
173.04	0.422345	1.0277
172.934	0.42232	1.02767
172.827	0.422316	1.02765
172.722	0.422295	1.02758
172.615	0.422265	1.02755
172.51	0.422239	1.02756
172.405	0.422248	1.02748
172.299	0.422217	1.02742
172.194	0.422189	1.02741
172.089	0.422178	1.02736
171.983	0.422163	1.02728
171.877	0.422135	1.02722
171.77	0.42212	1.02724
171.663	0.422116	1.02717
171.558	0.4221	1.0271
171.455	0.422067	1.02707
171.347	0.42204	1.02704
171.24	0.422038	1.02697
171.134	0.422026	1.02693
171.026	0.42199	1.02692
170.921	0.421997	1.02688
170.817	0.421962	1.0268
170.711	0.421964	1.02674
170.603	0.421943	1.02673
170.499	0.421932	1.0267
170.391	0.421905	1.02661
170.284	0.421905	1.02663
170.179	0.421865	1.02655
170.072	0.421845	1.02655
169.966	0.421845	1.0265
169.862	0.421827	1.02647
169.755	0.421807	1.02641
169.649	0.421794	1.02641
169.542	0.421779	1.02631
169.436	0.421762	1.02626
169.332	0.421739	1.02626
169.225	0.421721	1.02622
169.119	0.421713	1.02617
169.013	0.421687	1.02614
168.907	0.421676	1.0261
168.8	0.421663	1.02606
168.695	0.421638	1.026
168.589	0.421629	1.02596
168.484	0.42161	1.02594
168.378	0.421607	1.02588
168.272	0.421583	1.02585
168.167	0.421555	1.02582
168.06	0.421543	1.02576
167.953	0.421536	1.02574
167.847	0.421525	1.02569
167.743	0.421504	1.02568
167.637	0.4215	1.02563
167.53	0.421461	1.02556
167.423	0.421448	1.02553
167.317	0.421438	1.02551
167.213	0.421426	1.02548
167.101	0.421408	1.02543
167	0.421389	1.02542
166.894	0.421371	1.02533
166.792	0.421365	1.0253
166.686	0.421334	1.02527
166.582	0.421329	1.02524
166.475	0.421313	1.0252
166.37	0.421302	1.02515
166.266	0.421279	1.02511
166.16	0.421265	1.0251
166.055	0.421247	1.02502
165.948	0.42123	1.02501
165.844	0.421206	1.02497
165.739	0.421203	1.02494
165.633	0.421169	1.02489
165.529	0.421157	1.02485
165.424	0.421135	1.02481
165.318	0.421083	1.02477
165.214	0.421075	1.02471
165.111	0.421063	1.0247
165.006	0.421045	1.02462
164.901	0.421032	1.02459
164.793	0.421019	1.02454
164.691	0.420988	1.02441
164.586	0.420976	1.02439
164.481	0.420984	1.02436
164.376	0.420943	1.02431
164.27	0.420939	1.02429
164.165	0.420935	1.02425
164.061	0.4209	1.02418
163.955	0.420898	1.02415
163.851	0.420882	1.02417
163.748	0.420859	1.02407
163.643	0.420853	1.02406
163.54	0.420832	1.02405
163.435	0.420829	1.02396
163.332	0.420823	1.02396
163.226	0.420811	1.02392
163.12	0.4208	1.02386
163.017	0.420774	1.02385
162.913	0.420757	1.0238
162.809	0.420735	1.02379
162.703	0.420728	1.02377
162.6	0.420708	1.02375
162.493	0.420702	1.02372
162.392	0.420693	1.02366
162.286	0.420679	1.02361
162.181	0.420665	1.02356
162.079	0.420656	1.02354
161.974	0.420639	1.02349
161.868	0.420612	1.02348
161.765	0.420596	1.02346
161.66	0.420573	1.02342
161.556	0.420567	1.02339
161.454	0.420552	1.02337
161.35	0.420544	1.02333
161.244	0.420524	1.02326
161.141	0.420503	1.02322
161.036	0.420481	1.02317
160.931	0.420481	1.02315
160.827	0.420453	1.02312
160.724	0.420451	1.0231
160.619	0.420446	1.02305
160.515	0.420428	1.023
160.411	0.420408	1.02294
160.306	0.420382	1.02294
160.2	0.420374	1.02288
160.095	0.420367	1.02287
159.991	0.420357	1.02286
159.887	0.42033	1.02282
159.781	0.420314	1.02277
159.677	0.420305	1.0227
159.571	0.420295	1.02268
159.469	0.42028	1.02267
159.364	0.420235	1.02264
159.258	0.42023	1.02258
159.155	0.420208	1.02254
159.048	0.420212	1.02251
158.944	0.420192	1.02249
158.839	0.420173	1.02245
158.735	0.420133	1.02235
158.63	0.42012	1.02233
158.524	0.420104	1.02228
158.422	0.420095	1.02229
158.317	0.420089	1.02224
158.214	0.420057	1.02219
158.109	0.42006	1.0221
158.005	0.420037	1.02207
157.901	0.420016	1.02203
157.797	0.420024	1.02201
157.692	0.420007	1.02199
157.588	0.419994	1.02191
157.482	0.419975	1.02192
157.377	0.419953	1.02186
157.273	0.419948	1.02181
157.167	0.41992	1.02183
157.064	0.41992	1.02179
156.959	0.419903	1.02176
156.854	0.419895	1.02171
156.75	0.419885	1.02166
156.647	0.419873	1.02165
156.542	0.419855	1.02158
156.438	0.419833	1.02158
156.332	0.419822	1.02154
156.23	0.419802	1.02152
156.125	0.419808	1.02149
156.021	0.419785	1.02146
155.917	0.419758	1.02142
155.813	0.41976	1.02137
155.71	0.419738	1.02134
155.607	0.419728	1.02129
155.502	0.419711	1.02131
155.397	0.419717	1.02125
155.292	0.419684	1.02118
155.188	0.419668	1.02119
155.083	0.419669	1.02114
154.98	0.419649	1.02111
154.875	0.41963	1.02107
154.771	0.419615	1.02109
154.666	0.4196	1.021
154.563	0.419592	1.02097
154.459	0.419571	1.02097
154.354	0.419562	1.02092
154.25	0.419546	1.02087
154.145	0.419536	1.02084
154.041	0.419521	1.0208
153.937	0.4195	1.02078
153.832	0.419484	1.02073
153.727	0.419473	1.02071
153.624	0.419464	1.02067
153.52	0.419427	1.02064
153.416	0.419406	1.02061
153.311	0.419395	1.02056
153.206	0.419388	1.02052
153.102	0.419377	1.02049
152.998	0.419338	1.02047
152.894	0.419349	1.02038
152.788	0.419298	1.02033
152.684	0.41925	1.0203
152.579	0.419244	1.02028
152.476	0.419221	1.02026
152.371	0.419226	1.02016
152.268	0.419217	1.02019
152.163	0.4192	1.02007
152.06	0.419176	1.01995
151.956	0.419182	1.01993
151.852	0.419181	1.01988
151.746	0.419163	1.01989
151.642	0.419132	1.01987
151.536	0.419133	1.01983
151.433	0.419118	1.01977
151.327	0.419121	1.01978
151.221	0.419099	1.01978
151.117	0.419078	1.01974
151.015	0.419066	1.01966
150.908	0.419056	1.01966
150.804	0.419034	1.01963
150.702	0.419024	1.01963
150.596	0.41902	1.01958
150.494	0.419003	1.01953
150.391	0.419	1.0195
150.284	0.41899	1.01948
150.179	0.418973	1.01942
150.076	0.418965	1.0194
149.972	0.418941	1.01939
149.868	0.418937	1.01935
149.763	0.41891	1.01934
149.66	0.418886	1.01932
149.555	0.41889	1.01928
149.451	0.418887	1.01926
149.345	0.41887	1.0192
149.24	0.418852	1.01919
149.136	0.418838	1.01912
149.032	0.418844	1.01906
148.928	0.418825	1.01907
148.822	0.418806	1.01907
148.719	0.418788	1.01902
148.614	0.418791	1.01898
148.51	0.418773	1.01895
148.406	0.418745	1.01896
148.3	0.418742	1.01892
148.196	0.418736	1.01887
148.09	0.418724	1.01882
147.986	0.418704	1.01883
147.882	0.418679	1.01879
147.78	0.418666	1.01872
147.675	0.418653	1.01871
147.571	0.418628	1.0187
147.466	0.418615	1.01867
147.363	0.418604	1.01862
147.256	0.418592	1.01856
147.153	0.418584	1.01853
147.048	0.418564	1.0185
146.942	0.418547	1.01844
146.839	0.41855	1.0184
146.734	0.418509	1.01838
146.631	0.418513	1.01835
146.526	0.418498	1.01833
146.422	0.418484	1.01828
146.319	0.418488	1.01824
146.214	0.418457	1.01825
146.111	0.418453	1.01815
146.006	0.418416	1.01815
145.902	0.418405	1.01812
145.798	0.418396	1.01808
145.694	0.418397	1.01809
145.588	0.418375	1.01802
145.485	0.418354	1.01801
145.38	0.418338	1.01792
145.276	0.418314	1.01789
145.172	0.418317	1.01787
145.068	0.418303	1.01787
144.963	0.41831	1.01782
144.859	0.418285	1.01777
144.756	0.418268	1.01773
144.651	0.418268	1.01767
144.548	0.418257	1.01768
144.444	0.418241	1.01765
144.34	0.418228	1.01766
144.236	0.418216	1.0176
144.131	0.418201	1.01756
144.025	0.4182	1.01756
143.922	0.418174	1.01753
143.817	0.418173	1.0175
143.713	0.418156	1.01746
143.609	0.418149	1.01743
143.504	0.418132	1.0174
143.4	0.418134	1.01739
143.295	0.418105	1.01733
143.191	0.418102	1.01733
143.085	0.418104	1.01729
142.982	0.418066	1.01727
142.877	0.418066	1.01723
142.773	0.418048	1.01723
142.668	0.418065	1.01716
142.564	0.418037	1.01716
142.461	0.418002	1.01716
142.355	0.418015	1.01707
142.251	0.417986	1.01707
142.147	0.417986	1.01702
142.042	0.417959	1.01707
141.939	0.417951	1.017
141.834	0.417946	1.01691
141.73	0.417952	1.01694
141.627	0.417917	1.01687
141.522	0.417915	1.01687
141.418	0.417907	1.01681
141.315	0.417897	1.01679
141.212	0.417868	1.01678
141.107	0.417868	1.01679
141.002	0.417858	1.01671
140.897	0.417851	1.0167
140.792	0.417849	1.01668
140.689	0.417815	1.01666
140.584	0.417819	1.01659
140.478	0.417795	1.01659
140.375	0.41781	1.01656
140.27	0.417781	1.01654
140.166	0.417761	1.01654
140.06	0.417758	1.01646
139.956	0.417751	1.01647
139.852	0.417717	1.01641
139.749	0.417725	1.01645
139.643	0.417705	1.01638
139.54	0.417689	1.01633
139.435	0.417677	1.01632
139.33	0.417665	1.0163
139.225	0.417654	1.01622
139.12	0.417661	1.01624
139.018	0.417631	1.01619
138.913	0.417618	1.01615
138.81	0.417605	1.01612
138.706	0.417605	1.01609
138.602	0.417577	1.01607
138.5	0.417566	1.01608
138.394	0.417548	1.01601
138.289	0.41754	1.01598
138.185	0.417543	1.01595
138.081	0.417443	1.01595
137.978	0.417443	1.01588
137.873	0.41742	1.01585
137.769	0.417427	1.01581
137.667	0.417396	1.01579
137.561	0.41739	1.0158
137.458	0.417385	1.01555
137.351	0.417386	1.01555
137.246	0.417353	1.0155
137.142	0.417355	1.01551
137.041	0.417344	1.01544
136.938	0.417328	1.01542
136.834	0.417331	1.01541
136.731	0.417325	1.01541
136.626	0.417287	1.01533
136.523	0.417287	1.01534
136.419	0.417276	1.01531
136.315	0.417269	1.01527
136.212	0.417262	1.01528
136.108	0.417226	1.01527
136.005	0.417204	1.01517
135.9	0.417184	1.01517
135.797	0.417185	1.01515
135.692	0.417191	1.01513
135.589	0.41714	1.01511
135.484	0.417141	1.01503
135.379	0.417135	1.01497
135.275	0.417122	1.01492
135.172	0.417117	1.01492
135.067	0.417114	1.01494
134.963	0.41709	1.01482
134.86	0.417087	1.01482
134.756	0.417078	1.0148
134.654	0.417062	1.01477
134.549	0.417046	1.01476
134.445	0.417041	1.01475
134.34	0.417034	1.0147
134.236	0.417015	1.01469
134.132	0.417013	1.01467
134.029	0.417001	1.01463
133.925	0.416988	1.01459
133.822	0.41698	1.01458
133.718	0.416963	1.01456
133.613	0.416954	1.01451
133.51	0.416941	1.01451
133.406	0.416932	1.01448
133.302	0.416926	1.01445
133.196	0.416915	1.01443
133.092	0.416909	1.01439
132.988	0.416885	1.01436
132.882	0.416874	1.01433
132.779	0.416872	1.01431
132.674	0.416872	1.0143
132.57	0.416838	1.01427
132.465	0.416842	1.01425
132.362	0.416828	1.0142
132.259	0.416828	1.01417
132.155	0.41679	1.01416
132.053	0.416802	1.01416
131.948	0.416789	1.01408
131.844	0.416777	1.01409
131.738	0.416724	1.01406
131.634	0.416704	1.01406
131.53	0.416708	1.01397
131.425	0.416696	1.01399
131.321	0.416694	1.01396
131.216	0.416653	1.01393
131.113	0.416632	1.0138
131.01	0.416638	1.01376
130.906	0.416623	1.01377
130.802	0.41661	1.01374
130.697	0.416586	1.01373
130.594	0.416596	1.01363
130.49	0.416567	1.01358
130.387	0.416561	1.01359
130.281	0.416565	1.01356
130.178	0.416537	1.01353
130.074	0.416518	1.01347
129.97	0.416531	1.01349
129.865	0.416509	1.01342
129.761	0.416519	1.01341
129.656	0.416502	1.01342
129.55	0.416491	1.01335
129.448	0.416476	1.0133
129.345	0.41646	1.01334
129.24	0.416459	1.01328
129.136	0.416465	1.01331
129.032	0.416416	1.01326
128.929	0.416396	1.01324
128.826	0.416396	1.0132
128.722	0.416378	1.01316
128.619	0.416371	1.01316
128.516	0.416359	1.01317
128.411	0.416357	1.01305
128.308	0.416345	1.01301
128.204	0.416333	1.01301
128.101	0.416307	1.01296
127.996	0.416313	1.01294
127.891	0.416285	1.01291
127.787	0.416277	1.01291
127.684	0.416285	1.01288
127.58	0.416276	1.01285
127.477	0.416259	1.01279
127.373	0.416241	1.0128
127.269	0.416245	1.01274
127.166	0.416217	1.01272
127.063	0.416216	1.01274
126.958	0.416193	1.01271
126.854	0.416189	1.01267
126.751	0.416178	1.01263
126.647	0.416174	1.01264
126.543	0.416174	1.01257
126.439	0.416166	1.01257
126.335	0.416145	1.01251
126.23	0.416131	1.0125
126.126	0.416127	1.01247
126.022	0.416107	1.01247
125.918	0.41609	1.01246
125.814	0.416099	1.01245
125.711	0.41608	1.01239
125.608	0.416082	1.01236
125.503	0.416066	1.01235
125.4	0.41606	1.0123
125.296	0.416039	1.01226
125.194	0.416045	1.01228
125.089	0.416023	1.01224
124.985	0.416003	1.01224
124.882	0.416011	1.0122
124.778	0.415998	1.01219
124.676	0.416004	1.01214
124.571	0.415982	1.01215
124.467	0.415979	1.0121
124.362	0.415953	1.01205
124.258	0.415956	1.01207
124.153	0.41594	1.01204
124.051	0.415937	1.01205
123.947	0.415917	1.012
123.843	0.415919	1.01199
123.739	0.415897	1.01193
123.633	0.415889	1.01194
123.53	0.415874	1.0119
123.427	0.415871	1.01189
123.323	0.415828	1.01184
123.22	0.415814	1.01184
123.117	0.415806	1.01179
123.013	0.415794	1.01177
122.909	0.415774	1.01174
122.805	0.415776	1.01173
122.701	0.415766	1.01162
122.598	0.41574	1.01159
122.493	0.415744	1.01157
122.389	0.415752	1.01154
122.285	0.415718	1.01149
122.181	0.415721	1.0115
122.077	0.415718	1.01147
121.974	0.415685	1.01141
121.87	0.415692	1.01142
121.766	0.41568	1.01144
121.662	0.415672	1.01136
121.558	0.41565	1.01136
121.455	0.415653	1.01136
121.353	0.415639	1.01128
121.248	0.415622	1.01129
121.144	0.415637	1.01126
121.04	0.415625	1.01124
120.935	0.415596	1.01119
120.831	0.415607	1.0112
120.727	0.41559	1.01117
120.623	0.415561	1.01112
120.519	0.415569	1.01116
120.415	0.415511	1.01113
120.309	0.415516	1.01106
120.206	0.415502	1.01109
120.102	0.415498	1.01105
119.998	0.415472	1.01098
119.894	0.415487	1.01099
119.79	0.415472	1.01085
119.686	0.415468	1.01087
119.582	0.415457	1.01083
119.478	0.415429	1.01082
119.374	0.415417	1.01076
119.269	0.415413	1.01079
119.165	0.415418	1.01076
119.061	0.415395	1.01075
118.957	0.41539	1.01072
118.853	0.415381	1.01065
118.748	0.415362	1.01062
118.645	0.415353	1.01062
118.542	0.415347	1.01063
118.437	0.415356	1.01057
118.335	0.415336	1.01056
118.23	0.415326	1.01054
118.126	0.41532	1.01049
118.022	0.415305	1.01047
117.918	0.415302	1.01045
117.816	0.415294	1.01048
117.713	0.415267	1.01043
117.609	0.415223	1.0104
117.507	0.415239	1.01039
117.403	0.415219	1.01035
117.299	0.415197	1.01034
117.196	0.415186	1.01032
117.092	0.415191	1.01026
116.987	0.415181	1.01015
116.883	0.415164	1.01019
116.778	0.415154	1.01014
116.674	0.415141	1.01009
116.57	0.415146	1.01006
116.466	0.41514	1.01007
116.362	0.415121	1.01005
116.259	0.415118	1.01001
116.156	0.415097	1.00998
116.053	0.415104	1.00995
115.949	0.415076	1.00996
115.845	0.415082	1.00995
115.74	0.415078	1.0099
115.636	0.415067	1.0099
115.532	0.415053	1.00985
115.429	0.415043	1.00986
115.324	0.415028	1.00979
115.221	0.41503	1.00981
115.117	0.415014	1.0098
115.014	0.41502	1.00977
114.909	0.415013	1.00974
114.805	0.415	1.00971
114.701	0.414997	1.00968
114.597	0.414973	1.00968
114.493	0.414973	1.00964
114.389	0.414951	1.00966
114.284	0.414939	1.00964
114.18	0.414943	1.00961
114.076	0.414937	1.0096
113.972	0.414909	1.00954
113.868	0.414925	1.00955
113.765	0.414914	1.00949
113.661	0.414899	1.00946
113.558	0.414876	1.00947
113.456	0.414894	1.00946
113.352	0.414875	1.00939
113.247	0.414853	1.00943
113.144	0.414868	1.0094
113.041	0.414851	1.00936
112.937	0.414841	1.00931
112.832	0.414808	1.00935
112.729	0.41481	1.0093
112.625	0.414803	1.00925
112.522	0.414798	1.00929
112.418	0.414797	1.00925
112.314	0.414786	1.00922
112.21	0.414781	1.00914
112.105	0.414766	1.00915
112.002	0.414771	1.00913
111.898	0.414714	1.00912
111.793	0.414673	1.00911
111.689	0.414669	1.00909
111.586	0.414661	1.00908
111.483	0.414648	1.00904
111.379	0.414654	1.00905
111.276	0.414644	1.00891
111.173	0.414608	1.00881
111.069	0.414603	1.0088
110.965	0.414621	1.00878
110.862	0.414614	1.00875
110.758	0.414589	1.00877
110.653	0.41459	1.00874
110.551	0.414579	1.00865
110.448	0.414583	1.00864
110.344	0.414552	1.00869
110.24	0.414549	1.00867
110.137	0.414556	1.00861
110.032	0.414552	1.00861
109.928	0.414535	1.00859
109.825	0.414525	1.0086
109.72	0.414515	1.00852
109.616	0.414496	1.00851
109.511	0.414502	1.00853
109.406	0.414487	1.00852
109.3	0.414432	1.00848
109.2	0.414428	1.00845
109.096	0.414435	1.00843
108.992	0.414425	1.00838
108.892	0.414403	1.0084
108.787	0.414401	1.00836
108.681	0.414397	1.00823
108.579	0.41438	1.00822
108.475	0.414389	1.00823
108.37	0.414377	1.00821
108.263	0.414355	1.00816
108.16	0.41435	1.00815
108.056	0.414341	1.00814
107.955	0.414327	1.0081
107.849	0.414322	1.00812
107.744	0.414322	1.00809
107.641	0.414307	1.00804
107.535	0.414308	1.00803
107.433	0.414288	1.00801
107.329	0.414276	1.00797
107.223	0.41428	1.00796
107.118	0.414272	1.00796
107.017	0.414247	1.00792
106.914	0.414235	1.00793
106.809	0.414258	1.00788
106.709	0.414226	1.00785
106.603	0.414217	1.00786
106.499	0.414208	1.00784
106.397	0.414215	1.00778
106.296	0.414202	1.00775
106.189	0.414184	1.0078
106.087	0.414174	1.00773
105.984	0.414156	1.0077
105.882	0.414161	1.00768
105.778	0.414141	1.0077
105.674	0.414131	1.00767
105.569	0.414126	1.00762
105.467	0.414114	1.0076
105.362	0.414124	1.00756
105.26	0.414103	1.00757
105.157	0.4141	1.00752
105.05	0.414088	1.0075
104.946	0.414083	1.00748
104.844	0.414069	1.00745
104.74	0.414064	1.00748
104.638	0.414053	1.00743
104.534	0.414042	1.00742
104.43	0.41405	1.00739
104.325	0.414022	1.00738
104.221	0.414036	1.00735
104.116	0.414015	1.00733
104.014	0.414006	1.00731
103.909	0.413999	1.00728
103.805	0.414002	1.0073
103.703	0.414	1.00723
103.6	0.413988	1.00726
103.497	0.413972	1.00721
103.392	0.413975	1.00719
103.287	0.413954	1.00717
103.184	0.413947	1.00718
103.082	0.413941	1.00718
102.978	0.41393	1.00715
102.873	0.413929	1.00711
102.769	0.413913	1.00712
102.666	0.41392	1.00706
102.567	0.413891	1.00705
102.463	0.413894	1.00703
102.359	0.413884	1.00701
102.252	0.413837	1.007
102.152	0.413821	1.00696
102.046	0.413829	1.00698
101.944	0.413806	1.00691
101.841	0.413769	1.00692
101.736	0.413778	1.0069
101.633	0.413767	1.00678
101.53	0.413748	1.00674
101.43	0.413744	1.00676
101.325	0.413749	1.00671
101.228	0.413724	1.00661
101.124	0.41372	1.00664
101.019	0.413712	1.00661
100.918	0.413703	1.00656
100.817	0.413696	1.00655
100.715	0.41369	1.00657
100.61	0.413672	1.00651
100.509	0.41367	1.00649
100.406	0.413681	1.00648
100.299	0.413647	1.00645
100.198	0.413649	1.00644
100.094	0.413645	1.00642
99.9907	0.413629	1.00638
99.8874	0.413633	1.00638
99.784	0.413616	1.0064
99.678	0.413608	1.00632
99.572	0.413593	1.00632
99.4698	0.413579	1.00631
99.3648	0.413591	1.00627
99.2655	0.413578	1.00628
99.1619	0.413567	1.00624
99.0562	0.413554	1.00622
98.9531	0.413536	1.00619
98.8501	0.413549	1.00615
98.7442	0.413536	1.00618
98.6424	0.413526	1.00615
98.5389	0.413519	1.00612
98.4365	0.413521	1.00609
98.3352	0.413509	1.00605
98.2325	0.413484	1.00608
98.1308	0.41348	1.00605
98.0272	0.413484	1.00602
97.9216	0.413459	1.00601
97.8184	0.413456	1.00601
97.7164	0.413463	1.00598
97.6138	0.413438	1.00592
97.5114	0.413436	1.00591
97.4096	0.41342	1.00592
97.3051	0.413411	1.00586
97.1998	0.413406	1.00585
97.0939	0.413411	1.00587
96.9897	0.413391	1.00581
96.8857	0.413387	1.0058
96.7825	0.41338	1.00577
96.6809	0.413355	1.00574
96.5771	0.413373	1.00573
96.4731	0.413368	1.00574
96.3713	0.413337	1.0057
96.268	0.413339	1.00569
96.1659	0.413292	1.00567
96.0603	0.413289	1.00561
95.9604	0.41329	1.00565
95.854	0.413281	1.00564
95.7515	0.413258	1.00556
95.6463	0.413259	1.00557
95.5427	0.413256	1.00546
95.441	0.413241	1.00545
95.3388	0.413238	1.00545
95.2361	0.413217	1.00543
95.1322	0.413216	1.00537
95.0304	0.413215	1.00537
94.9258	0.413214	1.00537
94.825	0.4132	1.00533
94.7186	0.413186	1.00532
94.6136	0.413187	1.00527
94.5097	0.413181	1.00527
94.4063	0.413169	1.00527
94.3025	0.413151	1.00526
94.1996	0.413141	1.00523
94.0948	0.413144	1.0052
93.9924	0.413147	1.0052
93.888	0.413136	1.00519
93.7848	0.413137	1.00515
93.6814	0.41312	1.00511
93.5762	0.413117	1.00509
93.4737	0.413096	1.00509
93.3708	0.413098	1.0051
93.267	0.413081	1.00508
93.1646	0.413077	1.00508
93.0623	0.413075	1.00504
92.9574	0.41306	1.00503
92.8538	0.413045	1.00498
92.751	0.413058	1.00498
92.6465	0.413039	1.00494
92.5426	0.413052	1.00493
92.4374	0.413022	1.00493
92.335	0.41302	1.00489
92.2332	0.413025	1.00485
92.1292	0.412997	1.00488
92.0283	0.413005	1.00484
91.9245	0.41298	1.00487
91.8216	0.412991	1.0048
91.718	0.412971	1.00479
91.6162	0.412968	1.0048
91.5123	0.412929	1.00474
91.4086	0.41291	1.00476
91.3033	0.412901	1.00469
91.1996	0.412903	1.00472
91.0952	0.412883	1.00467
90.99	0.412876	1.00467
90.8867	0.41287	1.00457
90.7827	0.412872	1.00452
90.6825	0.412861	1.0045
90.5796	0.412869	1.00451
90.475	0.412837	1.00446
90.3702	0.412829	1.00444
90.2673	0.41284	1.00443
90.1631	0.412839	1.00443
90.0614	0.412818	1.00441
89.9578	0.412807	1.00443
89.8552	0.412795	1.00435
89.7512	0.412791	1.00433
89.648	0.412807	1.00435
89.5427	0.412787	1.00435
89.4381	0.412772	1.0043
89.3352	0.412737	1.00428
89.2318	0.412742	1.00425
89.1271	0.412726	1.00423
89.0237	0.412717	1.00427
88.918	0.412713	1.00423
88.815	0.412701	1.00419
88.7108	0.412692	1.0041
88.6073	0.412689	1.00412
88.5028	0.412677	1.00408
88.3989	0.412672	1.00405
88.2969	0.412657	1.00405
88.1924	0.412646	1.00402
88.0909	0.412654	1.00399
87.9865	0.412634	1.00399
87.8846	0.412618	1.00396
87.7812	0.412633	1.00395
87.676	0.412604	1.00391
87.5737	0.412615	1.00388
87.4706	0.412602	1.0039
87.3659	0.412596	1.00385
87.2622	0.412593	1.00381
87.159	0.412586	1.00385
87.0556	0.412593	1.00378
86.9531	0.412576	1.00381
86.8496	0.412575	1.00378
86.7446	0.412564	1.00376
86.644	0.412553	1.00375
86.5402	0.412546	1.00374
86.436	0.412535	1.00375
86.3317	0.412528	1.00371
86.2287	0.412518	1.00371
86.1252	0.412503	1.00368
86.0217	0.412495	1.00366
85.9188	0.412494	1.00364
85.8149	0.41248	1.00361
85.7087	0.412446	1.0036
85.6069	0.412449	1.00357
85.5031	0.412439	1.00353
85.3997	0.412419	1.00352
85.2957	0.412424	1.00351
85.191	0.412413	1.00348
85.0881	0.412408	1.0034
84.9839	0.412422	1.0034
84.8786	0.412399	1.00338
84.7746	0.412392	1.00333
84.6703	0.41238	1.00334
