# 'Tdn_K_68.4G'	'Rdn_Ohm_68.4G'
127.006	0.556845
126.898	0.554164
126.793	0.555085
126.688	0.555923
126.581	0.554835
126.475	0.553579
126.368	0.555088
126.263	0.550979
126.157	0.555504
126.049	0.556426
125.942	0.554919
125.837	0.552488
125.731	0.554497
125.626	0.552572
125.519	0.555001
125.413	0.549556
125.308	0.553577
125.203	0.552823
125.098	0.548297
124.993	0.554917
124.887	0.553158
124.782	0.550812
124.677	0.550477
124.57	0.545616
124.466	0.548298
124.358	0.548886
124.252	0.548131
124.147	0.547882
124.041	0.549305
123.936	0.548968
123.829	0.550645
123.722	0.549303
123.615	0.547963
123.508	0.547127
123.404	0.548467
123.297	0.549304
123.193	0.55123
123.085	0.548633
122.981	0.548215
122.875	0.548132
122.77	0.544613
122.662	0.549639
122.556	0.545033
122.451	0.544695
122.345	0.544444
122.24	0.54637
122.133	0.543021
122.028	0.543272
121.923	0.547293
121.817	0.544194
121.713	0.540423
121.605	0.544948
121.499	0.544612
121.394	0.544528
121.287	0.545199
121.183	0.542601
121.077	0.543606
120.971	0.542267
120.865	0.544529
120.758	0.539919
120.653	0.541933
120.546	0.541011
120.439	0.538159
120.334	0.541513
120.227	0.542685
120.123	0.537071
120.016	0.540674
119.912	0.542517
119.805	0.541425
119.7	0.538998
119.593	0.540758
119.489	0.542349
119.383	0.53883
119.278	0.535395
119.171	0.537575
119.064	0.538829
118.96	0.538999
118.854	0.537742
118.749	0.537154
118.641	0.540842
118.535	0.537909
118.429	0.539082
118.325	0.531456
118.218	0.535813
118.112	0.539418
118.005	0.538831
117.898	0.537071
117.796	0.537909
117.691	0.53464
117.585	0.534808
117.48	0.535396
117.374	0.5333
117.269	0.535311
117.164	0.533384
117.058	0.53439
116.953	0.537156
116.847	0.533217
116.742	0.534056
116.635	0.533217
116.53	0.528609
116.424	0.536149
116.317	0.534221
116.213	0.534305
116.107	0.532127
116.001	0.533132
115.894	0.535479
115.79	0.532211
115.683	0.530537
115.576	0.530202
115.473	0.529112
115.366	0.530285
115.26	0.53573
115.152	0.531457
115.047	0.531876
114.942	0.53439
114.838	0.527519
114.731	0.529949
114.626	0.529362
114.52	0.529446
114.415	0.528358
114.308	0.529279
114.204	0.528524
114.099	0.528358
113.991	0.52886
113.885	0.527187
113.781	0.525005
113.674	0.526095
113.566	0.529027
113.46	0.526012
113.354	0.527351
113.25	0.528775
113.144	0.528776
113.037	0.529949
112.933	0.525173
112.828	0.529948
112.721	0.527771
112.616	0.528944
112.509	0.524755
112.403	0.527351
112.299	0.526178
112.191	0.528945
112.086	0.529782
111.981	0.52174
111.876	0.523834
111.772	0.525759
111.666	0.52375
111.562	0.531961
111.456	0.522492
111.35	0.525425
111.244	0.526262
111.137	0.524084
111.032	0.521403
110.926	0.523666
110.82	0.524085
110.714	0.524252
110.609	0.524671
110.504	0.524252
110.397	0.526767
110.291	0.52023
110.187	0.524
110.082	0.520817
109.978	0.523162
109.873	0.519392
109.766	0.527351
109.659	0.520397
109.555	0.521822
109.448	0.520398
109.344	0.517717
109.238	0.520147
109.132	0.521906
109.025	0.516628
108.919	0.521151
108.813	0.516962
108.709	0.522744
108.603	0.518554
108.498	0.522241
108.391	0.519811
108.286	0.517716
108.18	0.515371
108.073	0.521906
107.968	0.518805
107.861	0.522827
107.754	0.516378
107.649	0.51847
107.543	0.517046
107.437	0.518052
107.331	0.51755
107.225	0.520147
107.12	0.517129
107.014	0.517046
106.91	0.518304
106.803	0.516796
106.697	0.518136
106.591	0.516543
106.486	0.51512
106.379	0.513945
106.275	0.516041
106.171	0.514952
106.064	0.515454
105.96	0.515035
105.853	0.514113
105.748	0.51294
105.641	0.516627
105.538	0.517045
105.433	0.514281
105.328	0.516041
105.222	0.515203
105.118	0.511935
105.011	0.515204
104.906	0.516209
104.801	0.510427
104.694	0.512773
104.588	0.514449
104.483	0.512606
104.378	0.508249
104.273	0.513695
104.168	0.510846
104.061	0.512019
103.958	0.509925
103.853	0.512354
103.746	0.512773
103.639	0.513023
103.534	0.509841
103.428	0.511516
103.324	0.5116
103.219	0.512522
103.112	0.511097
103.007	0.511684
102.903	0.508331
102.797	0.510512
102.692	0.513025
102.587	0.511264
102.481	0.510761
102.375	0.511349
102.269	0.509338
102.163	0.508584
102.058	0.509756
101.954	0.510176
101.849	0.508751
101.743	0.511683
101.637	0.511768
101.531	0.504981
101.425	0.509337
101.32	0.513694
101.215	0.504982
101.108	0.506658
101.002	0.510007
100.898	0.508837
100.793	0.507997
100.687	0.503976
100.579	0.512102
100.475	0.510679
100.37	0.502887
100.263	0.507999
100.158	0.507998
100.053	0.508165
99.9485	0.51269
99.8431	0.505231
99.7371	0.508918
99.6328	0.505903
99.5262	0.51051
99.4219	0.506908
99.317	0.508081
99.2117	0.505818
99.1067	0.505484
99.0004	0.50808
98.8959	0.505903
98.7896	0.506154
98.6851	0.504562
98.579	0.505817
98.4728	0.504395
98.3671	0.508499
98.2614	0.505652
98.1563	0.505148
98.0518	0.506154
97.9467	0.502048
97.8414	0.509086
97.7353	0.503725
97.6312	0.505399
97.5257	0.510009
97.4203	0.504981
97.3169	0.50649
97.2122	0.502467
97.1072	0.505567
97.002	0.501043
96.8975	0.502469
96.7913	0.50096
96.6855	0.503725
96.5807	0.503138
96.4759	0.499368
96.3714	0.50607
96.2643	0.503473
96.159	0.499536
96.0538	0.503473
95.9488	0.501881
95.8436	0.502718
95.7387	0.503304
95.6326	0.503724
95.5281	0.504646
95.4223	0.504059
95.3174	0.5054
95.2133	0.498697
95.1085	0.502886
95.002	0.502133
94.8978	0.498949
94.7935	0.499704
94.6877	0.501881
94.5828	0.500289
94.4784	0.498279
94.3731	0.506657
94.2662	0.504226
94.1612	0.499284
94.0563	0.502803
93.9514	0.497859
93.8462	0.500707
93.7422	0.500625
93.6362	0.503976
93.5307	0.501713
93.4259	0.49786
93.3209	0.501128
93.2164	0.498783
93.1102	0.496184
93.0058	0.497105
92.8991	0.50029
92.7943	0.498529
92.6893	0.499452
92.5842	0.497358
92.4792	0.499368
92.374	0.498194
92.2688	0.499535
92.1639	0.498697
92.0589	0.502133
91.9523	0.49853
91.8479	0.493334
91.7434	0.498362
91.6385	0.497273
91.5327	0.49853
91.4273	0.49945
91.3226	0.496435
91.2185	0.499536
91.1135	0.498781
91.0088	0.495178
90.903	0.495513
90.797	0.497776
90.6924	0.499702
90.5877	0.497106
90.4822	0.497608
90.3772	0.495933
90.2726	0.496688
90.1666	0.495429
90.0622	0.498278
89.9567	0.500122
89.8527	0.498026
89.7474	0.496685
89.6423	0.493586
89.5375	0.494926
89.4317	0.497524
89.3264	0.495095
89.2215	0.494172
89.1159	0.490822
89.0107	0.496936
88.9052	0.496435
88.8005	0.494845
88.6955	0.49392
88.5892	0.495933
88.4844	0.49568
88.3795	0.495763
88.2738	0.491995
88.1687	0.494844
88.0627	0.496184
87.9584	0.494089
87.8541	0.497356
87.7485	0.496435
87.644	0.49233
87.5378	0.493503
87.4315	0.496016
87.3273	0.493502
87.222	0.493588
87.1159	0.49543
87.0111	0.488308
86.9055	0.492833
86.8001	0.494173
86.6941	0.492917
86.5898	0.494592
86.4865	0.494509
86.3809	0.491659
86.2759	0.491408
86.1696	0.495932
86.0646	0.497441
85.9584	0.494424
85.8537	0.491576
85.748	0.490067
85.6427	0.489313
85.5383	0.490989
85.4337	0.492079
85.328	0.491323
85.2227	0.491575
85.1167	0.490319
85.0108	0.491576
84.9059	0.492664
84.7999	0.491072
84.6945	0.492246
84.5904	0.493336
84.485	0.493083
84.3791	0.495178
84.2743	0.489481
84.1693	0.492832
84.063	0.491744
83.9577	0.494422
83.853	0.487385
83.7471	0.488727
83.6422	0.488978
83.5361	0.489732
83.4311	0.490235
83.3259	0.489229
83.2218	0.491325
83.1155	0.490905
83.0101	0.49099
82.9041	0.487051
82.7985	0.486716
82.6936	0.488979
82.5874	0.490822
82.4818	0.489063
82.3756	0.488727
82.2701	0.485626
82.1644	0.492665
82.0597	0.488895
81.9534	0.490569
81.8485	0.489648
81.7428	0.490403
81.6375	0.489397
81.532	0.487386
81.4268	0.490569
81.3213	0.491408
81.2167	0.486045
81.1119	0.485542
81.006	0.4899
80.9009	0.486631
80.7969	0.486799
80.691	0.48814
80.586	0.486715
80.4801	0.484871
80.3747	0.486297
80.2697	0.48638
80.1648	0.486799
80.059	0.487637
79.9539	0.485793
79.8486	0.489061
79.7434	0.484035
79.6376	0.489817
79.5319	0.488977
79.4272	0.484202
79.3221	0.486633
79.2165	0.485459
79.1111	0.484119
79.0066	0.488557
78.9019	0.486549
78.7963	0.485124
78.6907	0.483364
78.5856	0.484287
78.4797	0.485626
78.3747	0.483783
78.2691	0.485963
78.1634	0.484706
78.0576	0.487889
77.952	0.485877
77.8458	0.484287
77.7399	0.482442
77.6339	0.485125
77.5292	0.484705
77.4236	0.485627
77.3184	0.485039
77.2131	0.484119
77.1067	0.48638
77.0015	0.484202
76.8968	0.480516
76.791	0.483951
76.6859	0.4868
76.5808	0.484117
76.4748	0.484286
76.3695	0.483448
76.2643	0.486882
76.1583	0.486716
76.0532	0.481354
75.9468	0.48261
75.8408	0.481522
75.7348	0.485878
75.6302	0.483447
75.5238	0.482778
75.4189	0.487554
75.3131	0.483615
75.2068	0.483951
75.1009	0.48127
74.9941	0.481102
74.8885	0.482609
74.7827	0.486045
74.6762	0.482276
74.5705	0.480599
74.4646	0.48328
74.3593	0.483363
74.2542	0.482191
74.1486	0.483111
74.0427	0.480348
73.938	0.479846
73.8328	0.485878
73.7266	0.482694
73.6213	0.480433
73.5163	0.482778
73.4111	0.480012
73.3056	0.482191
73.2	0.479678
73.095	0.482862
72.9893	0.479929
72.8845	0.479844
72.7785	0.482694
72.6719	0.48018
72.5667	0.480767
72.4609	0.483448
72.3552	0.476913
72.2504	0.48127
72.1442	0.4837
72.0389	0.479928
71.9338	0.482778
71.8283	0.4806
71.7224	0.484118
71.6171	0.47909
71.5121	0.48152
71.4063	0.48194
71.3003	0.48328
71.1954	0.481019
71.0883	0.479761
70.9823	0.48219
70.8769	0.479259
70.7711	0.482609
70.6651	0.480347
70.5598	0.476158
70.455	0.477248
70.3487	0.479762
70.2429	0.479342
70.1363	0.478337
70.0309	0.476242
69.9257	0.48303
69.8199	0.480934
69.7133	0.480431
69.6077	0.4806
69.5015	0.482694
69.3952	0.478757
69.2891	0.479426
69.183	0.478589
69.0767	0.480097
68.9708	0.47817
68.8649	0.480348
68.7592	0.479593
68.6534	0.478757
68.548	0.477667
68.4423	0.479092
68.3364	0.481187
68.2306	0.472723
68.1248	0.480515
68.0189	0.47884
67.9136	0.478504
67.8066	0.475573
67.701	0.474818
67.5949	0.481687
67.4888	0.479259
67.3829	0.475823
67.2772	0.478923
67.1705	0.479846
67.0653	0.47666
66.9586	0.480601
66.8529	0.476411
66.7464	0.476746
66.6401	0.478085
66.5339	0.479174
66.4282	0.476409
66.3216	0.476997
66.2148	0.477667
66.1085	0.475069
66.0024	0.477416
65.8971	0.479176
65.7913	0.475405
65.6856	0.474734
65.5793	0.478169
65.4732	0.480264
65.3662	0.474398
65.2604	0.479342
65.155	0.477834
65.0482	0.476241
64.9416	0.473478
64.8355	0.478085
64.729	0.477751
64.6226	0.477667
64.5168	0.474901
64.4102	0.474482
64.3043	0.473813
64.1976	0.475404
64.0914	0.476493
63.9862	0.477333
63.8803	0.47465
63.7739	0.477751
63.6679	0.47683
63.5628	0.475992
63.4562	0.47574
63.3503	0.477834
63.2442	0.473728
63.1382	0.472639
63.0322	0.475823
62.9261	0.476745
62.8201	0.475404
62.7135	0.474064
62.6078	0.476745
62.501	0.476661
62.3948	0.470543
62.2884	0.475069
62.182	0.476326
62.0754	0.476074
61.971	0.471802
61.864	0.4775
61.7575	0.477416
61.6505	0.475153
61.5441	0.47398
61.4384	0.476998
61.3315	0.473897
61.2255	0.474148
61.1192	0.475405
61.0129	0.476577
60.9064	0.474985
60.8002	0.478337
60.6941	0.473812
60.5872	0.476159
60.4803	0.472807
60.3749	0.47574
60.2675	0.475069
60.1607	0.47222
60.0542	0.47599
59.9473	0.472808
59.8413	0.472136
59.7353	0.474986
59.629	0.472723
59.5224	0.473394
59.4164	0.476158
59.3095	0.476744
59.2032	0.472221
59.0962	0.473476
58.9883	0.475656
58.8818	0.473561
58.7752	0.473143
58.6683	0.470964
58.5622	0.474147
58.4556	0.475488
58.3486	0.476911
58.2424	0.471969
58.1355	0.473059
58.0281	0.47264
57.9211	0.471298
57.8142	0.477164
57.7079	0.473059
57.6007	0.476159
57.4939	0.47264
57.3871	0.47599
57.2798	0.471633
57.1733	0.472389
57.0668	0.472725
56.9603	0.476494
56.8536	0.473392
56.7469	0.471467
56.6402	0.470881
56.5334	0.473729
56.426	0.474902
56.3197	0.473814
56.2127	0.473142
56.1054	0.474063
55.9993	0.473142
55.8926	0.472471
55.7857	0.469959
55.6793	0.470127
55.5723	0.472472
55.465	0.474568
55.3584	0.472891
55.2515	0.472975
55.1444	0.473058
55.0378	0.474231
54.931	0.470797
54.8245	0.47331
54.718	0.472388
54.6111	0.473896
54.5038	0.468703
54.3972	0.474986
54.2897	0.471465
54.182	0.47641
54.075	0.472053
53.9674	0.469791
53.8601	0.474483
53.7537	0.469372
53.6467	0.474985
53.5399	0.469037
53.4329	0.469373
53.3254	0.472137
53.2189	0.471467
53.1112	0.47172
53.004	0.474148
52.8971	0.470712
52.7898	0.47155
52.6826	0.468367
52.5748	0.469959
52.4674	0.470378
52.3599	0.47021
52.2524	0.471383
52.1449	0.470713
52.0378	0.47197
51.9308	0.469121
51.8228	0.47398
51.7149	0.471467
51.607	0.4713
51.4997	0.473059
51.392	0.469205
51.285	0.470881
51.1773	0.469791
51.0692	0.470963
50.962	0.469372
50.8545	0.467278
50.7471	0.468869
50.6394	0.471635
50.5306	0.471633
50.4228	0.472723
50.3145	0.474064
50.2073	0.470043
50.1007	0.468198
49.9931	0.470294
49.8856	0.47021
49.7775	0.471801
49.6698	0.467697
49.5616	0.466188
49.4547	0.470965
49.3473	0.469876
49.2392	0.468116
49.132	0.46845
49.0234	0.470879
48.9156	0.471635
48.8083	0.47021
48.7	0.469122
48.5912	0.468784
48.4833	0.469959
48.3752	0.467863
48.2674	0.470209
48.1591	0.470377
48.0505	0.472304
47.9421	0.469205
47.8343	0.470042
47.7259	0.469457
47.6178	0.47222
47.5093	0.470963
47.4004	0.466607
47.2929	0.468954
47.1844	0.469623
47.0761	0.469875
46.9683	0.467027
46.8582	0.467362
46.7497	0.469623
46.6401	0.467613
46.5334	0.466439
46.4248	0.468701
46.3148	0.466377
46.2073	0.46621
46.1001	0.46864
45.9904	0.4673
45.8824	0.466461
45.773	0.470903
45.6643	0.46822
45.5558	0.466042
45.4459	0.465706
45.3368	0.4704
45.2268	0.469311
45.1179	0.468724
45.0093	0.470483
44.8989	0.464953
44.79	0.467718
44.6811	0.468808
44.5734	0.466963
44.4639	0.465037
44.3535	0.467717
44.2443	0.471238
44.1355	0.467719
44.0264	0.464619
43.9181	0.468221
43.8078	0.46822
43.7	0.466712
43.59	0.468136
43.4793	0.469813
43.3695	0.465036
43.261	0.468723
43.1497	0.464367
43.0402	0.467215
42.9305	0.468555
42.8203	0.46688
42.7109	0.464198
42.6018	0.464284
42.4923	0.465035
42.3834	0.466711
42.2726	0.470736
42.1634	0.468639
42.0534	0.468723
41.9427	0.46931
41.8321	0.467132
41.7211	0.469978
41.612	0.467132
41.5016	0.466796
41.3917	0.469812
41.2818	0.463948
41.1716	0.467131
41.0608	0.466964
40.9505	0.462523
40.8417	0.468807
40.7309	0.466545
40.6206	0.467718
40.5098	0.464953
40.4001	0.466042
40.2886	0.465791
40.179	0.465455
40.0675	0.469562
39.9573	0.464702
39.8447	0.465119
39.7358	0.465037
39.6255	0.462356
39.5145	0.466461
39.4044	0.46646
39.2931	0.467634
39.1835	0.466042
39.073	0.467131
38.9613	0.466461
38.8507	0.465287
38.7405	0.466376
38.6293	0.465959
38.518	0.466712
38.4062	0.464618
38.294	0.468135
38.182	0.461433
38.0713	0.46621
37.9603	0.46512
37.8484	0.460595
37.7371	0.462857
37.6257	0.469142
37.514	0.463613
37.4004	0.464702
37.2883	0.468472
37.1753	0.464116
37.064	0.469477
36.953	0.464619
36.8409	0.46026
36.7272	0.462691
36.6151	0.464701
36.5012	0.466041
36.3889	0.465037
36.2769	0.466043
36.1634	0.46688
36.05	0.466042
35.9377	0.463781
35.8237	0.463613
35.7125	0.46813
35.5994	0.46193
35.4863	0.466706
35.3725	0.464443
35.2597	0.466035
35.1455	0.466706
35.0323	0.467292
34.9207	0.461846
34.8064	0.46503
34.693	0.466537
34.5798	0.46771
34.4659	0.467292
34.3537	0.466286
34.242	0.463522
34.1315	0.463522
34.0181	0.464445
33.9059	0.464946
33.7934	0.465198
33.6802	0.466205
33.5671	0.462684
33.456	0.460926
33.3435	0.464193
33.2316	0.460925
33.1198	0.464026
33.0078	0.460339
32.8965	0.461595
32.7834	0.464361
32.6701	0.460338
32.5568	0.464528
32.4441	0.465031
32.3323	0.463106
32.2203	0.462685
32.1065	0.46193
31.9929	0.463273
31.8805	0.461178
31.7688	0.465869
31.6562	0.463272
31.5429	0.45724
31.4306	0.462686
31.3164	0.463188
31.2027	0.463523
31.0888	0.461427
30.9751	0.460254
30.8615	0.465618
30.7489	0.46344
30.6342	0.461178
30.5233	0.458915
30.4106	0.462602
30.2974	0.461179
30.1831	0.46235
30.0697	0.459252
29.9574	0.460171
29.8424	0.460842
29.7293	0.459751
29.6153	0.462098
29.5	0.461848
29.3848	0.464612
29.2684	0.464612
29.1546	0.462434
29.0395	0.463524
28.9248	0.460255
28.8087	0.459837
28.6944	0.458245
28.579	0.457909
28.4623	0.460508
28.3456	0.461764
28.2308	0.461261
28.1154	0.459083
28.0001	0.461932
27.8825	0.459333
27.7676	0.465702
27.652	0.460088
27.535	0.459838
27.4189	0.460508
27.3014	0.461345
27.1834	0.463188
27.0651	0.459836
26.9485	0.459919
26.8307	0.461428
26.714	0.461596
26.595	0.461345
26.4774	0.45749
26.3612	0.459083
26.2445	0.461512
26.1248	0.460842
26.0066	0.463271
25.8883	0.460591
25.7693	0.460004
25.6521	0.45347
25.5325	0.459752
25.4127	0.461512
25.2934	0.460591
25.1747	0.460171
25.0561	0.464193
24.9341	0.460926
24.8154	0.459501
24.6958	0.458245
24.5741	0.458747
24.4529	0.466288
24.3328	0.462602
24.2122	0.461345
24.0894	0.45992
23.9657	0.456234
23.8453	0.46344
23.7241	0.460591
23.6029	0.459586
23.4778	0.45967
23.3549	0.459501
23.2313	0.457239
23.1083	0.458663
22.9858	0.457994
22.86	0.459
22.7367	0.45682
22.615	0.460173
22.4904	0.458915
22.3656	0.460592
22.2381	0.456486
22.1124	0.456905
21.985	0.462016
21.8578	0.457491
21.7318	0.457994
21.6011	0.45992
21.4725	0.459334
21.3486	0.460674
21.2205	0.459586
21.0878	0.455481
20.9593	0.457911
20.8283	0.458246
20.6971	0.456736
20.5668	0.460927
20.4413	0.458413
20.3206	0.456652
20.1967	0.457155
20.073	0.455898
19.9491	0.457491
19.8252	0.457071
19.6992	0.45506
19.5759	0.454139
19.4509	0.455314
19.3246	0.455816
19.1991	0.456736
19.0723	0.451962
18.9445	0.456905
18.8201	0.459837
18.6929	0.46059
18.5681	0.449448
18.4384	0.455899
18.3099	0.46034
18.1847	0.455731
18.0569	0.455397
17.9276	0.458581
17.8001	0.463272
17.6687	0.454473
17.5368	0.44308
17.4064	0.456987
17.2723	0.449364
17.1375	0.458831
17.0084	0.463021
16.8831	0.457657
16.7514	0.45305
16.6206	0.456821
16.4863	0.457324
16.3668	0.454142
16.237	0.448275
16.106	0.455314
15.9751	0.459502
15.8402	0.458833
15.6732	0.458496
15.5071	0.458077
15.3361	0.446933
15.1684	0.460507
15.0002	0.453804
14.8296	0.4559
14.6603	0.457575
14.5071	0.461596
14.3524	0.453804
14.1886	0.456739
14.0266	0.447103
13.861	0.449111
13.692	0.456234
13.5206	0.462434
13.3473	0.462769
13.1715	0.455899
13.0054	0.45414
12.8429	0.45724
12.6805	0.456903
12.5232	0.453636
12.3665	0.458832
12.2055	0.447352
12.0441	0.450034
11.8821	0.462183
11.7163	0.454307
11.5472	0.450789
11.3802	0.451124
11.2064	0.452213
11.0299	0.453806
10.8501	0.446096
10.6662	0.458664
10.4809	0.462433
10.2926	0.460089
10.1011	0.453468
9.90499	0.451626
9.70636	0.46168
9.5	0.444839
9.28705	0.453803
9.07311	0.45615
8.8605	0.448944
8.63434	0.452129
8.4099	0.460676
8.18073	0.451541
7.94705	0.447771
7.70488	0.45791
7.46258	0.454977
7.21443	0.454391
6.96474	0.452212
6.7132	0.45925
6.45866	0.449697
6.20284	0.456485
5.94649	0.454808
5.6821	0.452296
5.41938	0.457071
5.15918	0.453385
4.91416	0.457155
4.67643	0.455564
4.4382	0.451626
4.21401	0.453971
3.98934	0.452799
3.77747	0.454642
3.57429	0.452128
3.38142	0.455144
3.19758	0.454976
3.02622	0.450033
2.87085	0.452631
2.72611	0.454223
2.59002	0.456317
2.46555	0.454894
2.34315	0.45372
2.22088	0.454977
2.10213	0.452379
1.98643	0.449697
1.87143	0.447268
1.75755	0.453804
1.64494	0.452295
1.54584	0.452044
1.46775	0.454055
1.67257	0.450619
1.80263	0.452464
1.92585	0.454222
