# 'Tdn_K_110.2G'	'Rdn_Ohm_110.2G'	'Rdn/R5k_Ohm_110.2G'
187.628	0.428434	1.04136
187.52	0.428404	1.04131
187.413	0.42838	1.04127
187.306	0.428355	1.04118
187.2	0.428328	1.04113
187.091	0.4283	1.04105
186.982	0.428278	1.041
186.877	0.428256	1.04093
186.77	0.428222	1.04087
186.663	0.428216	1.0408
186.556	0.428164	1.04075
186.447	0.428144	1.04069
186.339	0.42812	1.04061
186.23	0.428109	1.0406
186.122	0.428053	1.04047
186.012	0.428021	1.04042
185.904	0.428015	1.04036
185.798	0.427984	1.04034
185.69	0.427977	1.0402
185.582	0.427936	1.04012
185.473	0.427904	1.04011
185.364	0.42788	1.04003
185.256	0.427851	1.04002
185.148	0.427824	1.03992
185.041	0.427798	1.03984
184.93	0.427756	1.03978
184.822	0.427748	1.03971
184.719	0.427716	1.03965
184.612	0.42769	1.03958
184.502	0.427662	1.03948
184.396	0.42765	1.03946
184.288	0.42759	1.03938
184.181	0.427562	1.03932
184.075	0.427538	1.03925
183.965	0.427517	1.03922
183.859	0.427487	1.03907
183.75	0.427466	1.03901
183.645	0.427429	1.03895
183.536	0.427401	1.0389
183.429	0.4274	1.03883
183.32	0.427365	1.03878
183.213	0.427343	1.03868
183.107	0.427308	1.03862
182.997	0.427277	1.03861
182.891	0.427264	1.03853
182.784	0.427232	1.03848
182.678	0.427205	1.03839
182.569	0.427172	1.03831
182.462	0.427166	1.03828
182.357	0.427128	1.03821
182.248	0.427095	1.03814
182.14	0.427085	1.03806
182.032	0.427036	1.03804
181.926	0.427018	1.03795
181.818	0.427001	1.03787
181.711	0.426984	1.03785
181.603	0.426951	1.03773
181.496	0.426923	1.03769
181.388	0.426908	1.03764
181.284	0.426876	1.0376
181.177	0.426857	1.03752
181.07	0.426835	1.03746
180.964	0.426809	1.03742
180.857	0.426782	1.03734
180.752	0.426772	1.03729
180.644	0.426747	1.03724
180.537	0.426698	1.03718
180.429	0.426707	1.03711
180.324	0.426673	1.03709
180.216	0.426639	1.03703
180.11	0.426624	1.03691
180.002	0.426584	1.03693
179.897	0.426585	1.03685
179.789	0.426542	1.03676
179.681	0.426532	1.03673
179.575	0.42651	1.03663
179.469	0.426479	1.03663
179.362	0.426456	1.03653
179.253	0.42644	1.0365
179.147	0.426411	1.03645
179.042	0.426391	1.03638
178.935	0.426357	1.03632
178.827	0.426338	1.03628
178.72	0.426311	1.03621
178.615	0.426295	1.03616
178.512	0.426266	1.03608
178.404	0.426258	1.03603
178.3	0.426231	1.03597
178.195	0.426201	1.03593
178.092	0.426194	1.03586
177.987	0.426166	1.03584
177.881	0.426148	1.03577
177.774	0.426124	1.0357
177.667	0.426095	1.03568
177.561	0.426083	1.03562
177.456	0.426056	1.03557
177.351	0.426049	1.03551
177.244	0.426014	1.03544
177.138	0.425988	1.03541
177.031	0.425983	1.03535
176.928	0.425951	1.03533
176.823	0.425922	1.03525
176.718	0.425897	1.03518
176.612	0.425885	1.03517
176.505	0.42587	1.03509
176.399	0.425846	1.03502
176.295	0.425824	1.03496
176.191	0.425808	1.03493
176.084	0.425783	1.0349
175.979	0.425782	1.03484
175.874	0.425752	1.03478
175.77	0.425731	1.03475
175.666	0.425701	1.03468
175.559	0.425684	1.03468
175.453	0.425662	1.03461
175.35	0.425631	1.03456
175.244	0.425625	1.03449
175.142	0.425596	1.03444
175.036	0.425564	1.03439
174.932	0.425558	1.03432
174.827	0.425528	1.0343
174.722	0.425504	1.03423
174.616	0.4255	1.03415
174.512	0.425472	1.03414
174.407	0.425453	1.03406
174.302	0.42542	1.03401
174.197	0.425415	1.034
174.091	0.425386	1.03393
173.987	0.425359	1.03388
173.882	0.425343	1.0338
173.779	0.425326	1.03379
173.673	0.425294	1.03372
173.568	0.425278	1.03365
173.466	0.425275	1.03361
173.362	0.42524	1.03357
173.257	0.425229	1.0335
173.153	0.425209	1.03346
173.049	0.425175	1.03345
172.944	0.425157	1.03337
172.84	0.425137	1.03334
172.736	0.425117	1.03329
172.633	0.425113	1.03321
172.528	0.42507	1.03316
172.423	0.425052	1.03312
172.32	0.425038	1.03307
172.216	0.425011	1.03306
172.111	0.424982	1.03295
172.006	0.424972	1.03291
171.9	0.424974	1.03287
171.8	0.424945	1.03281
171.695	0.424902	1.03274
171.588	0.42488	1.03271
171.484	0.42486	1.03272
171.381	0.424842	1.03265
171.274	0.424817	1.03254
171.171	0.424793	1.03249
171.065	0.424787	1.03244
170.962	0.424751	1.0324
170.857	0.424742	1.03234
170.753	0.424715	1.03228
170.649	0.424693	1.03226
170.547	0.424673	1.03218
170.442	0.424651	1.03215
170.337	0.424632	1.03209
170.232	0.424611	1.03204
170.125	0.42458	1.03199
170.022	0.424569	1.03193
169.915	0.424548	1.03189
169.81	0.424532	1.03184
169.707	0.424512	1.03176
169.6	0.424473	1.03173
169.498	0.424469	1.03168
169.393	0.424448	1.03164
169.288	0.424424	1.03159
169.183	0.424404	1.0315
169.077	0.424389	1.03149
168.972	0.42436	1.03144
168.869	0.424349	1.03138
168.764	0.424326	1.03133
168.66	0.42431	1.0313
168.556	0.42428	1.03123
168.452	0.424267	1.0312
168.347	0.424238	1.03114
168.243	0.424223	1.0311
168.139	0.424208	1.03103
168.035	0.424193	1.031
167.928	0.424156	1.03093
167.823	0.424152	1.03089
167.719	0.424126	1.03086
167.615	0.424117	1.03082
167.511	0.424108	1.03073
167.405	0.424071	1.03072
167.304	0.424028	1.03066
167.201	0.424009	1.03064
167.096	0.423978	1.03061
166.991	0.423966	1.03052
166.887	0.423934	1.03042
166.783	0.423918	1.03037
166.677	0.423895	1.0303
166.575	0.423885	1.03027
166.468	0.423882	1.03019
166.363	0.42385	1.03015
166.259	0.423814	1.0301
166.155	0.423806	1.03007
166.051	0.423782	1.03006
165.948	0.423773	1.02999
165.845	0.423764	1.0299
165.74	0.423723	1.02988
165.637	0.42371	1.02982
165.532	0.423694	1.0298
165.428	0.423662	1.02978
165.325	0.423645	1.02968
165.221	0.423631	1.02965
165.116	0.423611	1.02961
165.012	0.423586	1.02953
164.907	0.423575	1.02949
164.802	0.423539	1.02945
164.698	0.423541	1.02941
164.595	0.423499	1.02935
164.491	0.423489	1.02932
164.387	0.42348	1.02923
164.283	0.423439	1.02924
164.178	0.423447	1.02914
164.073	0.423416	1.02911
163.969	0.423396	1.02909
163.863	0.423385	1.02899
163.761	0.423368	1.02901
163.657	0.423345	1.02893
163.553	0.423335	1.02888
163.449	0.423306	1.02886
163.344	0.423278	1.02882
163.239	0.423267	1.02876
163.137	0.423252	1.02874
163.034	0.423212	1.02867
162.93	0.423191	1.0286
162.825	0.423169	1.02857
162.721	0.423161	1.02853
162.62	0.423128	1.02844
162.516	0.423125	1.02839
162.411	0.423104	1.02833
162.306	0.423094	1.02831
162.203	0.423067	1.02823
162.101	0.42306	1.02823
161.995	0.42304	1.02817
161.892	0.422956	1.02815
161.788	0.422925	1.02808
161.684	0.422911	1.02807
161.582	0.422866	1.02802
161.475	0.422856	1.02781
161.371	0.422857	1.02774
161.267	0.422824	1.02771
161.161	0.422803	1.0276
161.059	0.422799	1.02757
160.955	0.422768	1.02758
160.851	0.422762	1.02749
160.747	0.42274	1.02744
160.642	0.422736	1.02743
160.537	0.422712	1.02736
160.434	0.422688	1.02734
160.329	0.422689	1.02729
160.226	0.422662	1.02728
160.121	0.422646	1.02722
160.016	0.422628	1.02716
159.912	0.422606	1.02717
159.808	0.42258	1.0271
159.704	0.422561	1.02706
159.601	0.422552	1.02702
159.497	0.422544	1.02696
159.392	0.422513	1.0269
159.286	0.422505	1.02685
159.181	0.422475	1.02683
159.076	0.422435	1.02681
158.972	0.422418	1.02674
158.869	0.422407	1.02672
158.765	0.422385	1.02665
158.662	0.422379	1.02655
158.559	0.42236	1.02651
158.454	0.422337	1.02648
158.351	0.42233	1.02643
158.245	0.422318	1.02641
158.143	0.42229	1.02637
158.038	0.422281	1.02631
157.936	0.422252	1.02629
157.832	0.422236	1.02626
157.727	0.42223	1.0262
157.623	0.422209	1.02617
157.518	0.422197	1.0261
157.416	0.422181	1.02606
157.311	0.422148	1.02605
157.208	0.422137	1.026
157.104	0.422131	1.02597
157	0.422099	1.02593
156.895	0.422089	1.02585
156.792	0.422066	1.02582
156.689	0.422066	1.02581
156.583	0.422044	1.02573
156.48	0.42203	1.02571
156.375	0.422012	1.02565
156.269	0.421981	1.02565
156.167	0.421968	1.0256
156.063	0.421958	1.02556
155.959	0.421944	1.02552
155.856	0.421917	1.02545
155.754	0.421904	1.02541
155.649	0.421891	1.02539
155.544	0.421866	1.02536
155.441	0.421856	1.02529
155.337	0.421835	1.02526
155.232	0.42181	1.02523
155.129	0.421797	1.02517
155.024	0.421783	1.02514
154.92	0.421789	1.02509
154.816	0.421753	1.02503
154.712	0.421751	1.025
154.607	0.421708	1.02496
154.504	0.42171	1.02498
154.399	0.421687	1.02489
154.296	0.421688	1.02489
154.19	0.421673	1.02478
154.088	0.421648	1.02479
153.984	0.421636	1.02473
153.877	0.421618	1.02473
153.773	0.421588	1.0247
153.67	0.421583	1.02464
153.567	0.421555	1.02461
153.463	0.421555	1.02456
153.359	0.421523	1.02449
153.255	0.421518	1.02448
153.15	0.421492	1.02441
153.044	0.421494	1.02441
152.942	0.421465	1.02433
152.837	0.421452	1.02432
152.733	0.421434	1.02426
152.63	0.421403	1.02426
152.524	0.421396	1.02419
152.421	0.421374	1.02416
152.317	0.42135	1.02412
152.214	0.421353	1.02404
152.108	0.421332	1.02402
152.005	0.421299	1.02397
151.902	0.421293	1.02391
151.798	0.421285	1.02392
151.695	0.421266	1.02387
151.589	0.421236	1.02379
151.486	0.421231	1.02377
151.382	0.421206	1.02375
151.279	0.421179	1.02371
151.174	0.421172	1.02364
151.069	0.421168	1.02362
150.966	0.421141	1.02356
150.861	0.421117	1.0235
150.757	0.421105	1.02348
150.653	0.42109	1.02347
150.548	0.421071	1.0234
150.444	0.421057	1.02335
150.341	0.421052	1.02332
150.238	0.421027	1.02328
150.133	0.421009	1.02324
150.03	0.420994	1.0232
149.927	0.420983	1.02319
149.823	0.420966	1.02313
149.72	0.420941	1.02308
149.615	0.42092	1.02305
149.511	0.420907	1.02302
149.406	0.420895	1.02298
149.303	0.420881	1.02292
149.199	0.420853	1.02287
149.094	0.420844	1.02284
148.989	0.42083	1.02281
148.886	0.420805	1.02277
148.781	0.420801	1.0227
148.677	0.420764	1.02268
148.572	0.420764	1.02265
148.468	0.420745	1.02259
148.364	0.420732	1.02258
148.261	0.420717	1.02249
148.157	0.420707	1.02249
148.053	0.420679	1.02244
147.95	0.420644	1.02241
147.845	0.420634	1.02237
147.742	0.420621	1.02235
147.637	0.420598	1.02228
147.532	0.420589	1.0222
147.429	0.420588	1.02217
147.325	0.420554	1.02214
147.221	0.420538	1.02209
147.119	0.420522	1.02206
147.014	0.420503	1.02206
146.911	0.420504	1.02198
146.808	0.420485	1.02194
146.703	0.420463	1.0219
146.599	0.420461	1.02185
146.496	0.420431	1.02186
146.392	0.420411	1.02181
146.288	0.420409	1.02176
146.183	0.420373	1.02175
146.078	0.420364	1.02168
145.975	0.420345	1.02163
145.872	0.420336	1.02163
145.769	0.420308	1.02154
145.666	0.42029	1.02152
145.56	0.420287	1.02147
145.456	0.420292	1.02145
145.353	0.420253	1.02138
145.248	0.42024	1.02134
145.144	0.420228	1.02133
145.039	0.420214	1.02134
144.934	0.420206	1.02125
144.83	0.420186	1.02122
144.727	0.420164	1.02118
144.622	0.420143	1.02115
144.518	0.420148	1.02113
144.414	0.420134	1.02108
144.31	0.420103	1.02103
144.207	0.42009	1.02098
144.102	0.420087	1.02099
143.999	0.42007	1.02096
143.895	0.420066	1.02088
143.792	0.420029	1.02085
143.688	0.420034	1.02084
143.583	0.420023	1.0208
143.48	0.42	1.02079
143.377	0.41998	1.0207
143.274	0.419956	1.02071
143.171	0.419962	1.02069
143.068	0.419951	1.02063
142.964	0.419918	1.02058
142.859	0.419915	1.02052
142.755	0.419884	1.02054
142.653	0.419881	1.02051
142.549	0.419871	1.02043
142.446	0.419852	1.02043
142.341	0.419837	1.02035
142.236	0.419818	1.02034
142.13	0.419774	1.02032
142.026	0.419762	1.02027
141.923	0.41975	1.02024
141.818	0.419727	1.02019
141.715	0.419709	1.02008
141.612	0.419701	1.02005
141.508	0.419688	1.02002
141.405	0.419669	1.01997
141.302	0.419649	1.01992
141.199	0.419659	1.0199
141.093	0.419635	1.01987
140.989	0.419606	1.01983
140.886	0.419613	1.01978
140.781	0.419596	1.0198
140.678	0.419594	1.01975
140.573	0.41957	1.01967
140.469	0.419563	1.01969
140.363	0.419536	1.01965
140.26	0.419534	1.01965
140.155	0.419505	1.01959
140.05	0.419496	1.01957
139.948	0.419497	1.0195
139.843	0.419488	1.0195
139.738	0.419476	1.01943
139.634	0.419432	1.01941
139.53	0.419427	1.01941
139.427	0.419418	1.01939
139.322	0.419401	1.01936
139.217	0.419389	1.01925
139.113	0.419386	1.01924
139.01	0.419357	1.01922
138.905	0.419338	1.01917
138.799	0.41933	1.01915
138.695	0.419324	1.01914
138.591	0.41932	1.01907
138.489	0.419308	1.01902
138.385	0.419272	1.019
138.28	0.419279	1.01899
138.176	0.419254	1.01898
138.072	0.419246	1.01895
137.969	0.419229	1.01886
137.865	0.419218	1.01888
137.76	0.419186	1.01882
137.655	0.419173	1.0188
137.55	0.419141	1.01876
137.446	0.419146	1.01873
137.341	0.419137	1.01865
137.238	0.419127	1.01862
137.134	0.419102	1.01854
137.029	0.419087	1.01855
136.923	0.419076	1.01853
136.821	0.419062	1.01851
136.717	0.419048	1.01845
136.613	0.419029	1.01841
136.51	0.419019	1.01839
136.405	0.419027	1.01835
136.302	0.419	1.01832
136.199	0.418965	1.01827
136.094	0.418951	1.01825
135.99	0.418949	1.01827
135.886	0.418948	1.0182
135.781	0.418918	1.01812
135.677	0.418904	1.01808
135.573	0.41891	1.01808
135.469	0.418895	1.01807
135.364	0.418876	1.018
135.26	0.418853	1.01797
135.156	0.418851	1.01798
135.051	0.418841	1.01795
134.946	0.418826	1.0179
134.843	0.418788	1.01784
134.738	0.418791	1.01784
134.634	0.418786	1.01781
134.53	0.418768	1.01778
134.426	0.418765	1.01769
134.323	0.418726	1.01769
134.219	0.418733	1.01768
134.114	0.418712	1.01764
134.01	0.418706	1.01763
133.905	0.418689	1.01754
133.801	0.418681	1.01755
133.698	0.418654	1.0175
133.594	0.418611	1.01749
133.489	0.418601	1.01744
133.386	0.418601	1.01743
133.282	0.41858	1.01736
133.178	0.41856	1.01726
133.073	0.418559	1.01723
132.97	0.418546	1.01723
132.865	0.418521	1.01718
132.762	0.418525	1.01713
132.657	0.418504	1.01713
132.553	0.418481	1.0171
132.45	0.418496	1.01704
132.345	0.41847	1.01705
132.241	0.418457	1.017
132.137	0.418427	1.01694
132.033	0.418432	1.01698
131.928	0.418431	1.01691
131.823	0.418402	1.01688
131.72	0.418397	1.01681
131.615	0.418379	1.01682
131.511	0.418372	1.01682
131.406	0.418352	1.01675
131.304	0.418351	1.01673
131.198	0.418351	1.01669
131.094	0.41832	1.01668
130.992	0.418308	1.01663
130.887	0.418305	1.01662
130.783	0.418283	1.01662
130.679	0.418263	1.01655
130.575	0.41827	1.01652
130.47	0.41822	1.01651
130.364	0.418204	1.01646
130.262	0.418198	1.01641
130.157	0.418181	1.01643
130.054	0.418175	1.0163
129.951	0.418168	1.01627
129.846	0.41815	1.01625
129.743	0.418104	1.01621
129.638	0.41812	1.0162
129.535	0.418111	1.01618
129.431	0.418086	1.01614
129.328	0.418068	1.01602
129.225	0.418055	1.01606
129.122	0.41805	1.01604
129.017	0.41805	1.01598
128.913	0.418029	1.01594
128.81	0.41801	1.01591
128.706	0.418002	1.01589
128.602	0.418006	1.01589
128.498	0.417982	1.01584
128.394	0.417968	1.0158
128.291	0.417957	1.01578
128.188	0.417939	1.01579
128.082	0.417924	1.01573
127.978	0.417921	1.01569
127.875	0.417918	1.01567
127.772	0.417892	1.01562
127.669	0.417885	1.01559
127.566	0.417882	1.01558
127.46	0.417859	1.01557
127.356	0.417836	1.01551
127.252	0.417841	1.01549
127.148	0.417823	1.01548
127.043	0.4178	1.01543
126.941	0.417799	1.01537
126.836	0.417791	1.01538
126.732	0.417787	1.01534
126.627	0.417752	1.01529
126.525	0.417757	1.01528
126.42	0.417743	1.01526
126.317	0.417732	1.01525
126.212	0.417717	1.01517
126.109	0.417704	1.01518
126.006	0.417688	1.01515
125.901	0.417677	1.01512
125.796	0.417664	1.01508
125.692	0.417646	1.01505
125.588	0.417643	1.01501
125.484	0.417634	1.01499
125.38	0.417622	1.01495
125.275	0.417606	1.01491
125.172	0.417595	1.0149
125.068	0.417585	1.01488
124.964	0.417565	1.01485
124.86	0.417563	1.01481
124.755	0.417561	1.01479
124.652	0.417527	1.01476
124.548	0.417509	1.01471
124.443	0.417518	1.01471
124.339	0.417498	1.0147
124.236	0.4175	1.01462
124.132	0.41749	1.01458
124.028	0.417471	1.0146
123.922	0.4174	1.01455
123.82	0.417397	1.01456
123.714	0.417393	1.01453
123.61	0.417386	1.01449
123.507	0.417349	1.01431
123.403	0.417341	1.01431
123.299	0.417355	1.0143
123.193	0.41733	1.01428
123.088	0.417315	1.01419
122.984	0.417304	1.01417
122.881	0.417292	1.0142
122.776	0.417292	1.01414
122.672	0.417269	1.01411
122.569	0.417268	1.01408
122.466	0.417252	1.01405
122.362	0.417245	1.01405
122.258	0.417241	1.014
122.154	0.417249	1.01399
122.049	0.417202	1.01395
121.946	0.417199	1.01394
121.843	0.417203	1.01393
121.741	0.41718	1.01395
121.636	0.417182	1.01383
121.531	0.417149	1.01382
121.426	0.417159	1.01383
121.323	0.417135	1.01378
121.219	0.417049	1.01378
121.112	0.417027	1.0137
121.011	0.417029	1.01373
120.907	0.417018	1.01367
120.802	0.417	1.01346
120.698	0.41699	1.01341
120.592	0.416971	1.01341
120.49	0.416969	1.01338
120.387	0.416947	1.01334
120.282	0.416943	1.01332
120.179	0.416935	1.01327
120.073	0.41693	1.01327
119.972	0.416926	1.01321
119.867	0.416911	1.0132
119.764	0.416889	1.01318
119.66	0.416873	1.01317
119.556	0.416878	1.01316
119.451	0.416885	1.01312
119.347	0.41686	1.01307
119.243	0.416841	1.01303
119.139	0.416829	1.01304
119.036	0.416835	1.01306
118.932	0.416798	1.013
118.829	0.416791	1.01296
118.724	0.416783	1.01293
118.619	0.416773	1.01294
118.517	0.41676	1.01285
118.413	0.416747	1.01283
118.31	0.416732	1.01281
118.206	0.416728	1.01279
118.103	0.416718	1.01276
117.998	0.416722	1.01273
117.893	0.416692	1.01269
117.79	0.416691	1.01268
117.686	0.416676	1.01265
117.581	0.41668	1.01267
117.477	0.416651	1.01259
117.373	0.416647	1.01259
117.269	0.416626	1.01255
117.167	0.41662	1.01256
117.063	0.416606	1.01249
116.959	0.41659	1.01248
116.855	0.416583	1.01243
116.751	0.416572	1.01242
116.649	0.416553	1.01238
116.543	0.416545	1.01235
116.439	0.416512	1.01233
116.334	0.416517	1.0123
116.23	0.41649	1.01226
116.126	0.416494	1.01224
116.022	0.41648	1.01216
115.918	0.416461	1.01217
115.813	0.416467	1.0121
115.71	0.41645	1.01211
115.606	0.41643	1.01208
115.502	0.416425	1.01203
115.397	0.416409	1.01205
115.293	0.416397	1.01201
115.188	0.416405	1.01196
115.085	0.416391	1.01194
114.981	0.416374	1.0119
114.876	0.41637	1.01187
114.771	0.416355	1.01189
114.667	0.416343	1.01186
114.564	0.416326	1.01182
114.46	0.416316	1.01181
114.356	0.416293	1.01177
114.253	0.416312	1.01174
114.15	0.416291	1.0117
114.048	0.416282	1.01168
113.943	0.41628	1.01162
113.84	0.416249	1.01167
113.734	0.416239	1.01162
113.631	0.416247	1.0116
113.528	0.416213	1.01159
113.424	0.416211	1.01152
113.319	0.41621	1.01149
113.216	0.416201	1.01151
113.112	0.416186	1.01143
113.007	0.416129	1.01142
112.903	0.416126	1.01142
112.799	0.4161	1.0114
112.695	0.416104	1.01136
112.591	0.416099	1.01123
112.488	0.416077	1.01122
112.384	0.416084	1.01115
112.279	0.416052	1.01116
112.176	0.416051	1.01115
112.072	0.41604	1.0111
111.968	0.416029	1.01111
111.863	0.41601	1.01104
111.758	0.416021	1.01104
111.653	0.41599	1.01101
111.549	0.41597	1.01098
111.445	0.415966	1.01094
111.34	0.415951	1.01096
111.236	0.415951	1.01089
111.132	0.415921	1.01084
111.028	0.415883	1.01083
110.924	0.415881	1.01079
110.82	0.415889	1.01079
110.717	0.415871	1.01072
110.612	0.41586	1.01063
110.509	0.415853	1.01062
110.406	0.415851	1.01064
110.3	0.415826	1.0106
110.197	0.415824	1.01057
110.093	0.415802	1.01055
109.988	0.415799	1.01055
109.885	0.415803	1.01049
109.781	0.415779	1.01048
109.679	0.415773	1.01043
109.576	0.415758	1.01042
109.474	0.415763	1.01043
109.37	0.415732	1.01037
109.266	0.415747	1.01036
109.164	0.41574	1.01032
109.062	0.415712	1.01033
108.959	0.415701	1.01026
108.854	0.415697	1.0103
108.751	0.41568	1.01028
108.647	0.415661	1.01021
108.544	0.415679	1.01019
108.44	0.415669	1.01018
108.335	0.415647	1.01013
108.233	0.415645	1.01009
108.127	0.415614	1.01013
108.023	0.415617	1.01011
107.919	0.415608	1.01005
107.819	0.415608	1.01005
107.713	0.415604	1.00997
107.609	0.415575	1.00998
107.504	0.415581	1.00996
107.401	0.415575	1.00996
107.3	0.41556	1.00995
107.198	0.415546	1.00988
107.091	0.415532	1.00989
106.987	0.415531	1.00988
106.884	0.415474	1.00984
106.778	0.41546	1.00981
106.674	0.415449	1.00977
106.57	0.415455	1.00977
106.469	0.415438	1.00963
106.362	0.415443	1.0096
106.256	0.415427	1.00957
106.159	0.415407	1.00959
106.058	0.415406	1.00954
105.957	0.415384	1.00956
105.858	0.415374	1.00952
105.755	0.415372	1.00947
105.651	0.415361	1.00947
105.549	0.415348	1.00941
105.445	0.415347	1.00939
105.344	0.415334	1.00938
105.24	0.415333	1.00936
105.135	0.415319	1.00933
105.031	0.415317	1.00932
104.926	0.415305	1.00929
104.826	0.4153	1.00929
104.722	0.41528	1.00926
104.62	0.415274	1.00925
104.514	0.415274	1.00922
104.413	0.415255	1.00921
104.311	0.415248	1.00916
104.206	0.41525	1.00915
104.103	0.415239	1.00915
103.999	0.415203	1.0091
103.895	0.415218	1.00908
103.79	0.415199	1.00909
103.685	0.415197	1.00906
103.579	0.415191	1.00897
103.478	0.415168	1.00901
103.373	0.415158	1.00896
103.266	0.415148	1.00896
103.164	0.415135	1.00894
103.061	0.415136	1.00889
102.959	0.415123	1.00886
102.851	0.415116	1.00884
102.748	0.415117	1.00881
102.644	0.415102	1.00881
102.541	0.415083	1.00878
102.436	0.415086	1.00876
102.33	0.415081	1.00877
102.227	0.415061	1.00873
102.123	0.415067	1.00868
102.017	0.415025	1.00869
101.913	0.415013	1.00868
101.807	0.415006	1.00863
101.703	0.415009	1.00864
101.6	0.41499	1.00854
101.497	0.414982	1.00851
101.394	0.414964	1.0085
101.288	0.414973	1.0085
101.185	0.414957	1.00846
101.081	0.414944	1.00844
100.981	0.414938	1.00839
100.874	0.414935	1.00842
100.772	0.414895	1.00838
100.67	0.414881	1.00834
100.562	0.414863	1.00833
100.457	0.41487	1.00832
100.352	0.414847	1.00823
100.251	0.41485	1.00819
100.148	0.414836	1.00815
100.044	0.414826	1.00817
99.9409	0.414814	1.00811
99.8375	0.414808	1.00812
99.7325	0.414794	1.00808
99.6282	0.414784	1.00806
99.5271	0.41479	1.00803
99.4227	0.414776	1.00801
99.3192	0.414754	1.00798
99.2163	0.414772	1.00796
99.1139	0.414757	1.00797
99.01	0.414741	1.00794
98.9077	0.414734	1.00788
98.8042	0.414714	1.00793
98.7006	0.414717	1.00789
98.5971	0.414699	1.00785
98.4964	0.414688	1.00783
98.3919	0.414686	1.00779
98.287	0.414663	1.00779
98.1839	0.414669	1.00775
98.0823	0.41466	1.00772
97.9764	0.414647	1.00772
97.8734	0.414643	1.00766
97.7696	0.41463	1.00768
97.6662	0.414621	1.00765
97.563	0.414622	1.00762
97.4608	0.414611	1.00761
97.3575	0.414605	1.00758
97.2552	0.414605	1.00756
97.153	0.41459	1.00756
97.0485	0.414607	1.00754
96.9426	0.414577	1.00752
96.8392	0.414565	1.00752
96.7336	0.414551	1.00748
96.6315	0.414568	1.00753
96.5284	0.414554	1.00745
96.4257	0.414557	1.00742
96.3239	0.414529	1.00739
96.2194	0.414531	1.00743
96.1139	0.414505	1.0074
96.0119	0.414511	1.00741
95.9078	0.414495	1.00734
95.8037	0.414492	1.00734
95.697	0.414484	1.00728
95.5944	0.414481	1.00729
95.491	0.41446	1.00725
95.3868	0.414451	1.00725
95.281	0.414445	1.00723
95.178	0.414442	1.00722
95.076	0.414441	1.00717
94.9736	0.414415	1.00715
94.8693	0.414416	1.00713
94.7665	0.414402	1.00713
94.6625	0.414394	1.00712
94.5589	0.414388	1.00706
94.4564	0.414374	1.00706
94.3521	0.414378	1.00703
94.2486	0.414365	1.00701
94.1467	0.41434	1.00699
94.0418	0.414346	1.00696
93.9395	0.414338	1.00697
93.8371	0.414322	1.00694
93.7339	0.414323	1.00688
93.6303	0.414306	1.00689
93.5258	0.414306	1.00687
93.4236	0.414297	1.00683
93.3203	0.414276	1.00684
93.2147	0.414277	1.00679
93.111	0.414269	1.00679
93.0067	0.414264	1.00677
92.9018	0.414251	1.00672
92.7988	0.41425	1.00672
92.6938	0.414182	1.00671
92.592	0.414184	1.00669
92.4902	0.414147	1.00666
92.3859	0.414156	1.00666
92.2824	0.414152	1.00649
92.1777	0.414124	1.0065
92.0761	0.414091	1.00641
91.9727	0.414094	1.00643
91.8695	0.414078	1.00642
91.7656	0.414071	1.00635
91.6616	0.414074	1.00627
91.5571	0.414055	1.00628
91.4553	0.414047	1.00624
91.3509	0.41403	1.00622
91.2448	0.414013	1.00623
91.1399	0.414015	1.00618
91.0373	0.413962	1.00617
90.9317	0.413955	1.00612
90.8278	0.413949	1.00608
90.7248	0.413953	1.00609
90.6208	0.413945	1.00596
90.5161	0.413936	1.00594
90.4137	0.413921	1.00593
90.3095	0.413915	1.00594
90.2044	0.413914	1.00592
90.1018	0.413894	1.0059
89.999	0.413875	1.00586
89.8938	0.413882	1.00585
89.79	0.413875	1.00584
89.6859	0.413877	1.00579
89.5841	0.413871	1.00575
89.481	0.413864	1.00576
89.3774	0.413842	1.00575
89.2736	0.413825	1.00575
89.1681	0.413828	1.00574
89.068	0.413826	1.00572
88.9625	0.413822	1.00567
88.8595	0.413792	1.00562
88.7567	0.413803	1.00563
88.6522	0.413786	1.00563
88.5499	0.413791	1.00562
88.4447	0.413756	1.00554
88.3409	0.413773	1.00557
88.2374	0.413763	1.00553
88.1337	0.413743	1.00554
88.0286	0.413755	1.00546
87.9261	0.413737	1.0055
87.8218	0.413732	1.00548
87.7181	0.413714	1.00543
87.6138	0.413704	1.00546
87.5104	0.413713	1.00541
87.409	0.413698	1.0054
87.3043	0.413696	1.00536
87.2014	0.413683	1.00533
87.0982	0.413668	1.00535
86.996	0.413678	1.00532
86.8901	0.41368	1.00531
86.7873	0.413646	1.00528
86.6846	0.413647	1.00524
86.5804	0.413647	1.00527
86.4792	0.413626	1.00527
86.3739	0.413629	1.00519
86.2707	0.413586	1.00519
86.166	0.413559	1.00519
86.0636	0.413578	1.00514
85.9608	0.413564	1.00515
85.8571	0.413558	1.00504
85.7532	0.413554	1.00498
85.6497	0.413539	1.00502
85.5464	0.413535	1.00499
85.4428	0.413525	1.00498
85.339	0.413523	1.00497
85.235	0.4135	1.00493
85.1303	0.413501	1.00492
85.0268	0.413491	1.0049
84.9241	0.413487	1.00489
84.8218	0.413504	1.00484
84.718	0.413464	1.00484
