# 'Tdn_K_85.8G'	'Rdn_Ohm_85.8G'
127.816	0.442668
127.712	0.441839
127.606	0.441839
127.5	0.441864
127.397	0.442215
127.293	0.441613
127.189	0.443673
127.084	0.441084
126.981	0.44204
126.876	0.442618
126.774	0.44214
126.667	0.441939
126.563	0.440783
126.457	0.441412
126.353	0.442694
126.248	0.441261
126.142	0.441261
126.038	0.441387
125.935	0.442392
125.831	0.441084
125.724	0.44116
125.618	0.441462
125.513	0.441662
125.408	0.440305
125.302	0.440657
125.197	0.440456
125.094	0.441436
124.987	0.440858
124.882	0.441713
124.777	0.441286
124.671	0.440683
124.569	0.440406
124.464	0.440279
124.361	0.439476
124.253	0.440255
124.15	0.439852
124.043	0.440054
123.936	0.44018
123.833	0.439702
123.728	0.440707
123.621	0.441537
123.515	0.439752
123.412	0.43945
123.305	0.4395
123.201	0.440808
123.097	0.439375
122.993	0.438997
122.887	0.439878
122.784	0.439324
122.679	0.438696
122.574	0.441185
122.471	0.439676
122.364	0.439249
122.26	0.440179
122.154	0.440507
122.05	0.439526
121.945	0.43852
121.84	0.439425
121.736	0.439651
121.629	0.438973
121.525	0.439853
121.419	0.43857
121.314	0.438344
121.21	0.439651
121.103	0.43935
121.001	0.43935
120.895	0.438194
120.792	0.439425
120.688	0.438042
120.582	0.43837
120.478	0.438218
120.374	0.438771
120.269	0.438872
120.166	0.437716
120.061	0.437891
119.957	0.439023
119.852	0.438143
119.746	0.438017
119.642	0.4393
119.538	0.437565
119.434	0.438521
119.328	0.438369
119.224	0.438143
119.119	0.436609
119.013	0.438796
118.907	0.43857
118.803	0.438419
118.701	0.438696
118.596	0.436359
118.49	0.436937
118.384	0.43847
118.281	0.436785
118.176	0.438394
118.07	0.436458
117.966	0.436911
117.86	0.437037
117.754	0.437188
117.651	0.437742
117.546	0.437289
117.442	0.436912
117.335	0.436183
117.232	0.43656
117.127	0.436911
117.022	0.436585
116.918	0.437413
116.814	0.436107
116.709	0.436485
116.605	0.437164
116.499	0.437892
116.393	0.43744
116.288	0.436258
116.184	0.437565
116.081	0.436484
115.975	0.436057
115.871	0.43568
115.764	0.43563
115.662	0.435378
115.555	0.436785
115.452	0.435855
115.349	0.436484
115.24	0.436811
115.137	0.436057
115.031	0.434347
114.926	0.436258
114.823	0.434976
114.718	0.436032
114.612	0.436157
114.507	0.434649
114.403	0.43583
114.299	0.435378
114.194	0.435554
114.089	0.434951
113.987	0.434297
113.882	0.436158
113.778	0.435001
113.672	0.435705
113.567	0.4348
113.462	0.436082
113.357	0.436509
113.254	0.435504
113.15	0.434347
113.045	0.434473
112.941	0.435604
112.837	0.435227
112.732	0.434976
112.629	0.435655
112.524	0.435705
112.419	0.434674
112.313	0.434423
112.209	0.435453
112.104	0.434372
111.999	0.434498
111.894	0.433996
111.791	0.435277
111.686	0.435303
111.582	0.434246
111.478	0.43387
111.372	0.434021
111.268	0.434222
111.165	0.43387
111.061	0.434096
110.954	0.433292
110.849	0.434448
110.746	0.433745
110.64	0.434398
110.536	0.433191
110.43	0.434951
110.324	0.434422
110.221	0.433643
110.117	0.433769
110.014	0.433392
109.909	0.433895
109.804	0.433618
109.698	0.433115
109.594	0.432964
109.489	0.433166
109.384	0.433166
109.279	0.434072
109.175	0.433166
109.07	0.434096
108.963	0.433217
108.859	0.432336
108.756	0.432789
108.651	0.432161
108.547	0.432688
108.442	0.434397
108.338	0.434423
108.234	0.433191
108.129	0.433744
108.025	0.43206
107.919	0.432839
107.814	0.433115
107.711	0.433492
107.605	0.432939
107.502	0.433694
107.397	0.433517
107.291	0.432009
107.187	0.432035
107.082	0.433166
106.978	0.433015
106.873	0.432664
106.769	0.432186
106.665	0.43294
106.559	0.432689
106.454	0.43211
106.35	0.432587
106.246	0.432688
106.141	0.431356
106.037	0.431984
105.933	0.432764
105.829	0.432839
105.725	0.432136
105.619	0.432764
105.516	0.43211
105.412	0.431029
105.307	0.431633
105.202	0.432185
105.099	0.431305
104.995	0.432889
104.891	0.432235
104.787	0.431959
104.681	0.431581
104.576	0.431532
104.473	0.431758
104.37	0.431155
104.264	0.431356
104.161	0.43025
104.057	0.430979
103.951	0.431381
103.845	0.430954
103.743	0.431029
103.638	0.430174
103.534	0.430627
103.428	0.431783
103.323	0.430803
103.221	0.431407
103.117	0.431934
103.012	0.430853
102.907	0.431456
102.802	0.431532
102.698	0.431004
102.592	0.430175
102.486	0.431104
102.382	0.429848
102.277	0.431004
102.174	0.430174
102.07	0.430476
101.963	0.430703
101.859	0.42937
101.754	0.430803
101.648	0.430125
101.543	0.429798
101.438	0.428993
101.333	0.430375
101.228	0.430376
101.123	0.428917
101.017	0.431155
100.912	0.429772
100.806	0.430677
100.702	0.430123
100.597	0.429948
100.492	0.430074
100.385	0.430803
100.281	0.428867
100.174	0.429446
100.07	0.431255
99.9651	0.429898
99.8598	0.430174
99.7554	0.429546
99.6492	0.429999
99.5453	0.428742
99.441	0.430502
99.335	0.429572
99.2302	0.430074
99.1231	0.429772
99.018	0.429495
98.9147	0.429446
98.8093	0.428842
98.705	0.430476
98.6004	0.429395
98.4946	0.42927
98.3896	0.429698
98.2846	0.429672
98.1792	0.428691
98.0738	0.428139
97.9682	0.428289
97.8625	0.429144
97.7568	0.429295
97.652	0.428943
97.5456	0.429747
97.4415	0.428867
97.3365	0.428515
97.231	0.428339
97.1252	0.428917
97.0207	0.429068
96.9143	0.429093
96.8095	0.428691
96.704	0.428565
96.5991	0.428314
96.4951	0.427761
96.3903	0.428515
96.2837	0.427987
96.1792	0.428917
96.0741	0.429018
95.9674	0.429873
95.8622	0.428415
95.7567	0.428213
95.6518	0.428289
95.5471	0.428717
95.4408	0.428691
95.3358	0.428515
95.2288	0.429345
95.1229	0.427158
95.0165	0.42741
94.9118	0.429144
94.8045	0.42844
94.7001	0.429144
94.5943	0.429043
94.4888	0.427334
94.3824	0.425674
94.2767	0.42854
94.1708	0.426932
94.0656	0.428867
93.9609	0.427711
93.856	0.427284
93.7507	0.427031
93.6454	0.426755
93.5399	0.428188
93.4347	0.427962
93.3296	0.427284
93.2246	0.427083
93.1194	0.427334
93.0138	0.428515
92.9089	0.427309
92.803	0.428717
92.697	0.427183
92.5913	0.426202
92.4852	0.426755
92.3799	0.426957
92.2745	0.427887
92.1682	0.426831
92.0634	0.426127
91.9589	0.427962
91.8532	0.428013
91.7487	0.427108
91.6416	0.42756
91.5358	0.426479
91.4312	0.42658
91.325	0.427309
91.2199	0.428665
91.1154	0.426579
91.0104	0.426956
90.9057	0.426429
90.8002	0.426178
90.6933	0.427308
90.5872	0.426077
90.4814	0.426881
90.3766	0.426227
90.2706	0.426755
90.1647	0.426956
90.0597	0.426629
89.954	0.426831
89.8482	0.426906
89.7433	0.426001
89.6376	0.425372
89.532	0.426831
89.427	0.426177
89.3209	0.426051
89.2145	0.42668
89.1092	0.426203
89.0041	0.425071
88.8978	0.425624
88.7917	0.425096
88.6873	0.426856
88.5819	0.426177
88.4766	0.426027
88.371	0.426453
88.2649	0.425272
88.1591	0.425901
88.0529	0.425624
87.9477	0.426529
87.8414	0.426353
87.7348	0.426203
87.6283	0.427008
87.5235	0.425801
87.4177	0.425826
87.3126	0.42482
87.2069	0.426102
87.1016	0.4258
86.9956	0.4257
86.8901	0.424342
86.7855	0.425273
86.6796	0.425725
86.5744	0.426152
86.4699	0.42585
86.3635	0.425951
86.2577	0.4257
86.1528	0.425498
86.0473	0.424418
85.9403	0.425146
85.8349	0.42394
85.7302	0.425121
85.6244	0.425373
85.5187	0.42492
85.4129	0.425473
85.3084	0.425196
85.2022	0.424619
85.0955	0.425448
84.9897	0.426228
84.8835	0.424543
84.7776	0.425374
84.6724	0.425347
84.5669	0.42477
84.4603	0.426001
84.354	0.4257
84.2485	0.424367
84.143	0.424292
84.0379	0.425901
83.9321	0.425498
83.8266	0.423638
83.722	0.424342
83.6152	0.425574
83.5106	0.424971
83.4043	0.426203
83.2995	0.425423
83.1938	0.424719
83.0879	0.425122
82.9821	0.424971
82.8763	0.42482
82.7701	0.424091
82.6634	0.424946
82.5587	0.426227
82.4531	0.426982
82.3468	0.424921
82.2419	0.425976
82.136	0.425172
82.0304	0.424317
81.925	0.424442
81.8195	0.424266
81.7137	0.424845
81.608	0.425298
81.5018	0.423311
81.3965	0.424393
81.2913	0.426278
81.1849	0.423664
81.0798	0.424116
80.9755	0.424041
80.8699	0.42414
80.7638	0.425222
80.6581	0.423613
80.5528	0.424065
80.4465	0.423915
80.3409	0.423513
80.2348	0.422683
80.1298	0.424694
80.0242	0.423713
79.9175	0.424167
79.8117	0.424645
79.7054	0.423412
79.6006	0.423362
79.4945	0.423663
79.3884	0.423361
79.2828	0.423866
79.1773	0.424091
79.0712	0.42399
78.9667	0.42477
78.8605	0.42394
78.7552	0.423739
78.6488	0.42301
78.5438	0.422332
78.4376	0.423638
78.3327	0.423663
78.2268	0.422884
78.1218	0.423085
78.0151	0.422809
77.9098	0.423085
77.8048	0.424066
77.6989	0.42306
77.5927	0.423488
77.4874	0.423991
77.3824	0.423034
77.2763	0.422758
77.1715	0.423612
77.0653	0.42404
76.9585	0.423312
76.8531	0.423563
76.7475	0.422934
76.6417	0.423689
76.5351	0.422381
76.4297	0.422808
76.324	0.421702
76.2176	0.423939
76.1114	0.422708
76.0054	0.422531
75.8994	0.422531
75.7935	0.422231
75.6869	0.422733
75.5808	0.423261
75.4748	0.422054
75.3683	0.422632
75.2623	0.423312
75.1557	0.422884
75.0494	0.423763
74.9432	0.4212
74.8375	0.422758
74.7315	0.423186
74.6255	0.424066
74.52	0.423436
74.4138	0.423638
74.3074	0.422885
74.2016	0.42311
74.0968	0.421677
73.9914	0.422079
73.8859	0.423815
73.7801	0.421779
73.6734	0.421251
73.5683	0.422859
73.4627	0.422306
73.3568	0.423211
73.2505	0.423136
73.144	0.422507
73.0384	0.422382
72.932	0.422407
72.8255	0.422557
72.719	0.421326
72.6131	0.422381
72.5078	0.421426
72.4022	0.423915
72.2966	0.422306
72.1904	0.421904
72.085	0.422155
71.9788	0.420898
71.8727	0.422306
71.7674	0.421904
71.6617	0.422809
71.5554	0.422834
71.4494	0.422457
71.3429	0.42389
71.2369	0.423336
71.1305	0.422332
71.0242	0.422432
70.918	0.421476
70.8126	0.4214
70.7061	0.421124
70.5996	0.421627
70.4949	0.42203
70.3884	0.421451
70.2826	0.422683
70.1765	0.422432
70.0696	0.422105
69.9638	0.42218
69.8585	0.421074
69.7519	0.421627
69.6461	0.421326
69.5396	0.42213
69.4344	0.421853
69.3276	0.421778
69.2226	0.420773
69.1164	0.421225
69.0102	0.421376
68.9043	0.421299
68.7981	0.420092
68.6916	0.420997
68.5855	0.420545
68.4793	0.420796
68.3735	0.420142
68.2677	0.42052
68.162	0.42057
68.0554	0.42057
67.9492	0.421374
67.8429	0.42072
67.737	0.421499
67.6308	0.420696
67.5246	0.420669
67.4186	0.42155
67.3123	0.421424
67.2058	0.42067
67.1002	0.420368
66.9936	0.42067
66.888	0.421349
66.7815	0.42165
66.6758	0.420268
66.5689	0.421851
66.4627	0.420116
66.3574	0.42165
66.2511	0.421023
66.1449	0.420695
66.0384	0.422002
65.9323	0.420947
65.8259	0.421249
65.7193	0.421148
65.6136	0.419514
65.5073	0.420946
65.401	0.420594
65.2949	0.420142
65.189	0.42062
65.0831	0.420393
64.9769	0.419639
64.8709	0.422228
64.7652	0.420519
64.6582	0.421298
64.5525	0.420394
64.446	0.421299
64.3402	0.420972
64.2332	0.420318
64.1275	0.420117
64.0206	0.419941
63.9152	0.419036
63.8085	0.419967
63.7024	0.420192
63.5973	0.419564
63.4917	0.421173
63.3849	0.421073
63.2786	0.420519
63.1722	0.41984
63.0665	0.419488
62.9607	0.420745
62.8541	0.419991
62.7483	0.420444
62.6419	0.419966
62.5352	0.420117
62.4293	0.421096
62.3227	0.420871
62.2161	0.420343
62.1097	0.420217
62.0036	0.419992
61.8984	0.421097
61.7925	0.419413
61.6861	0.419439
61.5795	0.419438
61.4731	0.418608
61.3662	0.419664
61.2589	0.419689
61.1524	0.421298
61.0459	0.419288
60.9396	0.419539
60.8332	0.420645
60.7262	0.419538
60.6195	0.420619
60.5131	0.419413
60.4063	0.420493
60.3	0.419413
60.193	0.419237
60.0869	0.419412
59.9806	0.419086
59.8732	0.419237
59.7675	0.420217
59.6614	0.41999
59.5555	0.419991
59.4493	0.420168
59.3425	0.420067
59.2366	0.419916
59.13	0.419991
59.023	0.420117
58.9162	0.420293
58.8092	0.420318
58.7026	0.41974
58.5962	0.419212
58.4897	0.41979
58.3824	0.418935
58.2762	0.420519
58.1694	0.419614
58.0622	0.418331
57.9552	0.420141
57.8493	0.420795
57.7435	0.420721
57.6364	0.420041
57.5297	0.419111
57.4228	0.419588
57.3165	0.420066
57.2101	0.419639
57.1033	0.41891
56.9963	0.419488
56.8895	0.419689
56.7826	0.418684
56.6756	0.419865
56.5694	0.418935
56.4626	0.41886
56.3565	0.418911
56.2493	0.419664
56.1433	0.418985
56.0363	0.420142
55.929	0.419463
55.8216	0.420318
55.7148	0.41901
55.608	0.418483
55.5008	0.419463
55.3945	0.41886
55.2877	0.419287
55.1805	0.419841
55.0729	0.419539
54.9654	0.418584
54.751	0.420946
54.6443	0.419765
54.5367	0.41989
54.4295	0.418608
54.3229	0.419664
54.2154	0.41901
54.1085	0.418558
54.0005	0.41891
53.8931	0.419337
53.7859	0.41896
53.6794	0.418683
53.5719	0.419538
53.4645	0.419789
53.357	0.419236
53.2503	0.418507
53.1424	0.41788
53.0352	0.420318
52.9282	0.420217
52.8207	0.418306
52.7133	0.41911
52.6058	0.418935
52.4978	0.419312
52.3905	0.419588
52.2832	0.419764
52.1763	0.419663
52.0685	0.418105
51.9615	0.418833
51.8543	0.419412
51.7481	0.418155
51.6406	0.41911
51.5333	0.417652
51.4261	0.419613
51.3185	0.419011
51.2111	0.418759
51.1045	0.418784
50.9969	0.41979
50.8892	0.418607
50.7817	0.419488
50.6735	0.418534
50.5663	0.418859
50.4589	0.418934
50.3506	0.418307
50.2422	0.417906
50.1352	0.419563
50.0274	0.418733
49.9196	0.418583
49.8118	0.418482
49.7045	0.419463
49.5964	0.417954
49.4883	0.418809
49.3807	0.417778
49.2729	0.419362
49.1658	0.419639
49.057	0.418557
48.9497	0.418332
48.8413	0.41818
48.7332	0.417075
48.625	0.418784
48.5173	0.418683
48.4096	0.418332
48.3024	0.418282
48.1942	0.418307
48.087	0.418432
47.9787	0.418708
47.8702	0.418507
47.7629	0.419111
47.6553	0.418633
47.547	0.418105
47.4376	0.418985
47.3296	0.417502
47.2204	0.41808
47.1114	0.418532
47.0029	0.419488
46.8957	0.418356
46.7865	0.416949
46.678	0.417426
46.5697	0.41793
46.4627	0.418106
46.3544	0.418507
46.246	0.417829
46.1377	0.417879
46.0294	0.418357
45.9199	0.418482
45.8122	0.418583
45.7042	0.417954
45.596	0.416596
45.4861	0.417427
45.3781	0.417552
45.2691	0.417477
45.1606	0.418357
45.0515	0.41891
44.9428	0.41803
44.8336	0.417577
44.7243	0.417376
44.6144	0.418004
44.5048	0.417175
44.3965	0.417879
44.2897	0.417803
44.1794	0.417653
44.0707	0.418784
43.9611	0.417753
43.8533	0.417653
43.743	0.418909
43.6354	0.418332
43.5258	0.418558
43.4175	0.417401
43.3073	0.417753
43.1992	0.416924
43.0898	0.418281
42.9791	0.41617
42.8697	0.417401
42.7611	0.418029
42.6514	0.418608
42.542	0.417401
42.4329	0.416874
42.3233	0.416823
42.2139	0.417653
42.1041	0.417803
41.9952	0.416622
41.8851	0.418608
41.7747	0.416119
41.665	0.417476
41.5543	0.417451
41.4444	0.417728
41.3347	0.417477
41.2253	0.417627
41.1161	0.417979
41.0053	0.416722
40.8961	0.417175
40.786	0.417099
40.6757	0.417677
40.5658	0.417602
40.4556	0.416471
40.3453	0.416547
40.2356	0.417553
40.1246	0.417602
40.0142	0.417401
39.9042	0.417527
39.7925	0.4172
39.682	0.416547
39.5714	0.417702
39.4616	0.417526
39.3511	0.4172
39.24	0.416018
39.1291	0.416647
39.018	0.417401
38.9081	0.417201
38.7969	0.416747
38.6842	0.417351
38.5726	0.417175
38.4601	0.416396
38.3484	0.417075
38.2379	0.417426
38.1258	0.417099
38.0151	0.416748
37.9042	0.416824
37.7914	0.416396
37.6805	0.417603
37.5684	0.416949
37.4564	0.416044
37.3454	0.416522
37.2339	0.416572
37.121	0.416421
37.0103	0.416145
36.898	0.416924
36.7852	0.416647
36.6731	0.417276
36.5609	0.417652
36.4504	0.416671
36.3381	0.417024
36.2259	0.415616
36.1132	0.418055
36.0003	0.417552
35.8869	0.416169
35.7745	0.416119
35.6621	0.41622
35.5501	0.416622
35.4363	0.418004
35.3233	0.415918
35.2092	0.415717
35.0956	0.415843
34.983	0.414711
34.8708	0.416296
34.7584	0.416572
34.6449	0.417275
34.5305	0.416722
34.4155	0.416271
34.3023	0.416169
34.1887	0.415767
34.0743	0.415943
33.9592	0.415717
33.8449	0.416874
33.7304	0.41622
33.6163	0.416974
33.5012	0.416647
33.3884	0.416295
33.2741	0.415842
33.16	0.415741
33.0451	0.41554
32.9303	0.417376
32.8147	0.416169
32.6996	0.416044
32.5837	0.416195
32.4693	0.416672
32.3546	0.416722
32.2392	0.415239
32.1221	0.415566
32.0065	0.415767
31.8921	0.416345
31.775	0.415918
31.6582	0.416396
31.5419	0.416521
31.4243	0.416371
31.3077	0.415591
31.1901	0.416848
31.0744	0.415642
30.958	0.415164
30.8437	0.415214
30.7278	0.415767
30.6089	0.416647
30.4944	0.415893
30.3778	0.416345
30.2619	0.415265
30.1442	0.416597
30.0276	0.415817
29.9099	0.416194
29.7924	0.415843
29.6748	0.416245
29.5557	0.416018
29.4366	0.416119
29.3157	0.41529
29.1946	0.416145
29.0793	0.415818
28.959	0.415868
28.8401	0.415717
28.72	0.416119
28.6002	0.41549
28.4803	0.415692
28.3586	0.41544
28.237	0.415792
28.1175	0.416521
27.9947	0.415993
27.8734	0.415365
27.7529	0.415993
27.6316	0.415465
27.5092	0.416521
27.3878	0.414887
27.2646	0.415113
27.1456	0.415617
27.0216	0.414409
26.8974	0.415415
26.7723	0.415616
26.6474	0.415792
26.5225	0.415088
26.3998	0.41451
26.2774	0.416044
26.154	0.415264
26.0289	0.415944
25.9063	0.416547
25.781	0.415189
25.6561	0.415994
25.5296	0.414837
25.4036	0.415113
25.2788	0.415063
25.1526	0.415717
25.0256	0.416044
24.8987	0.41436
24.7699	0.416144
24.6434	0.415164
24.5158	0.414359
24.3865	0.415466
24.2579	0.415239
24.1288	0.414159
23.9991	0.415063
23.8701	0.416043
23.7408	0.415164
23.6097	0.415893
23.4783	0.414561
23.3454	0.41446
23.2146	0.415415
23.0826	0.414611
22.9527	0.415339
22.8218	0.41529
22.6871	0.414912
22.5559	0.414887
22.4217	0.416119
22.2915	0.415189
22.1551	0.414208
22.0182	0.414083
21.8768	0.415139
21.7361	0.413681
21.5902	0.415818
21.4466	0.414938
21.302	0.414737
21.1528	0.414912
21.0049	0.41456
20.8504	0.415391
20.6924	0.414888
20.53	0.413857
20.3675	0.41539
20.2163	0.414511
20.0737	0.414762
19.941	0.414183
19.8175	0.415138
19.6885	0.414535
19.5608	0.415414
19.433	0.414635
19.3058	0.415289
19.178	0.41378
19.0458	0.416849
18.9165	0.414913
18.7892	0.415038
18.6603	0.41446
18.5349	0.41353
18.406	0.414334
18.2782	0.413429
18.1528	0.414535
18.0232	0.413807
17.8947	0.414661
17.7664	0.414762
17.6353	0.414561
17.5041	0.415239
17.3712	0.415189
17.2388	0.414661
17.1076	0.413756
16.9836	0.414434
16.8529	0.414988
16.7219	0.414561
16.5892	0.413705
16.4567	0.415366
16.3416	0.415416
16.2112	0.413681
16.0832	0.414536
15.9543	0.414912
15.8189	0.412926
15.6578	0.414837
15.4964	0.413932
15.3291	0.41451
15.1662	0.414108
15.0053	0.413379
14.8393	0.414259
14.6737	0.414359
14.5267	0.414158
14.3745	0.413933
14.2192	0.413254
14.0624	0.413757
13.9027	0.414661
13.7447	0.413832
13.5751	0.414209
13.4092	0.413832
13.237	0.414636
13.0612	0.413932
12.8837	0.414309
12.6997	0.414937
12.5155	0.413354
12.3269	0.413681
12.1291	0.413983
11.9354	0.414259
11.7322	0.414761
11.5243	0.413606
11.3176	0.412876
11.0997	0.414259
10.8782	0.415138
10.6537	0.414635
10.422	0.41461
10.1839	0.414837
9.94529	0.413732
9.69587	0.41373
9.43722	0.414636
9.17711	0.413454
8.90825	0.414635
8.65393	0.41446
8.44652	0.414636
8.26676	0.414284
8.10374	0.413757
7.95036	0.414687
7.79782	0.415542
7.64975	0.413933
7.49885	0.41436
7.35201	0.413303
7.20346	0.413807
7.0533	0.413882
6.90602	0.415239
6.75349	0.413479
6.60592	0.413731
6.45448	0.414636
6.30629	0.413781
6.15548	0.412826
6.00543	0.415164
5.85472	0.413857
5.70143	0.413807
5.55448	0.413228
5.40392	0.413907
5.26115	0.414811
5.11669	0.413881
4.97935	0.416044
4.84105	0.414309
4.71138	0.414083
4.57862	0.41363
4.45347	0.41461
4.32746	0.414209
4.20657	0.415013
4.08838	0.413906
3.97505	0.413882
3.86216	0.413907
3.75643	0.413731
3.65211	0.415994
3.55075	0.413731
3.45492	0.415717
3.36061	0.413631
3.27222	0.413983
3.18592	0.414359
3.10484	0.414787
3.02565	0.414385
2.95146	0.414309
2.88032	0.414109
2.81358	0.414661
2.74808	0.414862
2.68857	0.413128
2.62867	0.41431
2.57381	0.414133
2.52104	0.412826
2.41303	0.413732
2.19161	0.413832
1.95761	0.414109
1.75738	0.415239
1.62504	0.414435
1.54821	0.414436
1.50472	0.413631
1.4763	0.415517
1.4625	0.414636
