# 'Tdn_K_103.7G'	'Rdn_Ohm_103.7G'	'Rdn/R5k_Ohm_103.7G'
92.6955	0.414979	1.00888
92.5947	0.414975	1.00892
92.495	0.414966	1.00888
92.3953	0.414946	1.00886
92.293	0.414942	1.00881
92.1958	0.414928	1.0088
92.0926	0.414906	1.00879
91.9929	0.414885	1.00877
91.892	0.414886	1.00872
91.7909	0.41488	1.00871
91.6891	0.414875	1.00867
91.5901	0.414875	1.00862
91.4894	0.41485	1.00857
91.3905	0.414835	1.00857
91.2887	0.41484	1.00856
91.1887	0.414817	1.00855
91.0875	0.414821	1.00855
90.9857	0.414835	1.00848
90.8874	0.414803	1.00845
90.7845	0.414791	1.00846
90.6827	0.414776	1.0084
90.5799	0.414748	1.00841
90.4801	0.414768	1.00845
90.3811	0.414741	1.00837
90.2791	0.414742	1.00834
90.1769	0.41473	1.00831
90.0756	0.414718	1.00824
89.9745	0.414708	1.00829
89.8745	0.414692	1.00822
89.7728	0.414696	1.00822
89.6715	0.414693	1.00819
89.5705	0.41467	1.00816
89.4692	0.414663	1.00814
89.3671	0.414644	1.0081
89.2639	0.414638	1.00811
89.1626	0.414604	1.0081
89.0609	0.414598	1.00805
88.9628	0.414599	1.00803
88.8616	0.414572	1.00798
88.761	0.414578	1.00797
88.6602	0.414572	1.00789
88.5597	0.414551	1.00787
88.4584	0.414546	1.00787
88.3584	0.414539	1.00781
88.2571	0.414537	1.00782
88.1577	0.414529	1.00781
88.0567	0.414534	1.00776
87.9544	0.414487	1.00775
87.8526	0.4145	1.00773
87.7524	0.414473	1.00772
87.6506	0.41448	1.0077
87.5492	0.41448	1.00772
87.4476	0.414453	1.0076
87.3479	0.414438	1.00763
87.2465	0.414433	1.00757
87.1455	0.41444	1.00758
87.0448	0.41441	1.00758
86.9489	0.414421	1.00752
86.8423	0.414408	1.00748
86.742	0.414395	1.00747
86.6419	0.414404	1.00749
86.5426	0.414373	1.00741
86.4458	0.414354	1.00744
86.3409	0.414337	1.00741
86.2408	0.414337	1.00738
86.1407	0.414321	1.0074
86.0412	0.414329	1.00732
85.9404	0.414317	1.00728
85.8411	0.414315	1.00724
85.7411	0.41429	1.00724
85.6371	0.414285	1.0072
85.5373	0.41428	1.00722
85.436	0.414276	1.00719
85.3355	0.414272	1.00718
85.2341	0.414252	1.00712
85.1349	0.414248	1.00711
85.0341	0.414234	1.0071
84.933	0.414236	1.00709
84.8337	0.414231	1.00708
84.7311	0.41422	1.00703
84.6292	0.41419	1.00702
84.529	0.414191	1.00699
84.4287	0.41419	1.00699
84.3293	0.414187	1.00698
84.2271	0.414168	1.00695
84.1265	0.41417	1.00688
84.0243	0.414151	1.00688
83.923	0.414139	1.00688
83.8232	0.414148	1.00687
83.7222	0.414128	1.00683
83.6214	0.414123	1.00683
83.5202	0.414119	1.00679
83.4191	0.414092	1.00676
83.3172	0.414092	1.00678
83.214	0.414079	1.00673
83.1134	0.414065	1.00672
83.0125	0.414065	1.00671
82.9119	0.414064	1.00664
82.8101	0.414046	1.00664
82.7091	0.414029	1.00661
82.6092	0.414026	1.00658
82.5085	0.414018	1.00657
82.4077	0.413999	1.00657
82.3069	0.413998	1.00653
82.2065	0.413986	1.00649
82.1052	0.413981	1.00648
82.0026	0.41396	1.00646
81.9034	0.413968	1.00642
81.802	0.413946	1.00641
81.7014	0.413942	1.00638
81.6007	0.41394	1.00637
81.5002	0.413921	1.00632
81.398	0.413926	1.00634
81.299	0.413924	1.00629
81.1983	0.413908	1.00628
81.0974	0.413904	1.00627
80.9947	0.413888	1.00623
80.8955	0.41388	1.00624
80.7954	0.413867	1.00623
80.6939	0.413856	1.00619
80.5935	0.413846	1.00618
80.4931	0.413847	1.00615
80.3924	0.413838	1.00613
80.2918	0.413809	1.00609
80.1911	0.413788	1.00607
80.091	0.413792	1.00604
79.9903	0.413785	1.00604
79.8899	0.41378	1.00602
79.7883	0.413764	1.00595
79.6859	0.413764	1.0059
79.5872	0.413765	1.00591
79.4845	0.413749	1.0059
79.3832	0.41376	1.00588
79.2823	0.413738	1.00585
79.1809	0.413731	1.00585
79.081	0.413706	1.00585
78.9779	0.413702	1.00581
78.8772	0.413708	1.00583
78.7764	0.413692	1.00578
78.6758	0.413691	1.00576
78.5752	0.41368	1.0057
78.4745	0.413663	1.00569
78.3753	0.413662	1.00571
78.2725	0.413648	1.00567
78.1732	0.413641	1.00567
78.0734	0.413642	1.00564
77.973	0.413641	1.0056
77.8728	0.413616	1.0056
77.7729	0.413613	1.00556
77.6735	0.413615	1.00555
77.5697	0.413601	1.00555
77.4719	0.413601	1.00554
77.3694	0.413583	1.00548
77.272	0.413573	1.00548
77.1701	0.413576	1.00548
77.0672	0.413565	1.00545
76.9685	0.413561	1.00545
76.8671	0.41356	1.00541
76.7653	0.413541	1.00538
76.6643	0.41355	1.00539
76.565	0.413541	1.00536
76.465	0.413526	1.00535
76.3633	0.413529	1.00535
76.2615	0.413519	1.0053
76.1602	0.413499	1.00532
76.0584	0.413493	1.0053
75.9592	0.413477	1.00527
75.8576	0.413484	1.00527
75.7579	0.413466	1.00525
75.6549	0.413458	1.0052
75.5528	0.41346	1.00518
75.4527	0.413451	1.00515
75.3518	0.413442	1.00516
75.2511	0.41343	1.00512
75.149	0.413431	1.0051
75.0486	0.413421	1.0051
74.9483	0.413414	1.00508
74.8457	0.4134	1.00506
74.7451	0.413391	1.00503
74.645	0.413401	1.00503
74.5456	0.413373	1.00501
74.4441	0.413374	1.00499
74.3435	0.413372	1.00496
74.2434	0.41336	1.00494
74.1415	0.41335	1.00496
74.0404	0.41334	1.00489
73.9397	0.413335	1.00489
73.8394	0.413325	1.00489
73.7387	0.413327	1.00486
73.6379	0.413319	1.00484
73.5363	0.413311	1.00481
73.4344	0.413295	1.0048
73.3346	0.413293	1.00478
73.2357	0.413284	1.00478
73.1333	0.413273	1.00476
73.0332	0.41327	1.00474
72.9312	0.413264	1.0047
72.8313	0.413269	1.0047
72.7303	0.413248	1.00468
72.6289	0.413183	1.00465
72.5289	0.413198	1.00464
72.4272	0.413184	1.00463
72.3265	0.413175	1.00464
72.2262	0.413166	1.00459
72.1247	0.413169	1.00443
72.0249	0.413155	1.00447
71.9246	0.413143	1.00443
71.8226	0.413138	1.00441
71.722	0.413123	1.00439
71.6223	0.413127	1.0044
71.5208	0.413111	1.00436
71.4186	0.41311	1.00433
71.317	0.413106	1.00432
71.2167	0.413097	1.00429
71.1142	0.413089	1.00429
71.0146	0.413083	1.00426
70.9153	0.413085	1.00425
70.8132	0.413074	1.00425
70.7109	0.413062	1.00422
70.6105	0.413069	1.0042
70.5113	0.413041	1.00419
70.4099	0.413005	1.00419
70.3085	0.413012	1.00417
70.2058	0.412988	1.00414
70.1051	0.413012	1.00415
70.004	0.412994	1.00409
69.903	0.412995	1.004
69.8019	0.412989	1.00402
69.7006	0.412979	1.00396
69.5983	0.412959	1.00402
69.4985	0.412969	1.00397
69.3961	0.412955	1.00397
69.2961	0.412946	1.00396
69.1934	0.412936	1.00394
69.0913	0.412926	1.00389
68.9909	0.412939	1.00391
68.8904	0.412911	1.00388
68.7899	0.412897	1.00386
68.6882	0.412906	1.00383
68.5874	0.41289	1.00381
68.4853	0.41287	1.00384
68.3855	0.412875	1.00377
68.2861	0.412848	1.00374
68.1837	0.412873	1.00376
68.0813	0.412867	1.00372
67.9817	0.412847	1.00367
67.8794	0.412832	1.00368
67.7795	0.412834	1.00362
67.6806	0.412834	1.00368
67.5793	0.412816	1.00366
67.4784	0.4128	1.00361
67.3769	0.412812	1.00358
67.2751	0.412805	1.00358
67.1738	0.412795	1.00358
67.073	0.412802	1.00354
66.9724	0.412794	1.0035
66.8719	0.412786	1.00353
66.7696	0.412776	1.00351
66.6681	0.412779	1.00349
66.5676	0.412773	1.00351
66.4668	0.41274	1.00349
66.3654	0.412731	1.00347
66.2669	0.412754	1.00344
66.1646	0.412732	1.00345
66.063	0.412734	1.00343
65.963	0.412715	1.00335
65.8618	0.412723	1.00333
65.7618	0.412703	1.00339
65.6604	0.412706	1.00334
65.5623	0.412708	1.00334
65.4608	0.412689	1.00329
65.3599	0.412696	1.00331
65.2598	0.412671	1.00326
65.1587	0.412677	1.00327
65.0588	0.412667	1.00328
64.9578	0.412671	1.00323
64.8568	0.412664	1.00325
64.7565	0.412653	1.00319
64.6539	0.412654	1.0032
64.553	0.41264	1.00318
64.4526	0.412627	1.00319
64.3527	0.412619	1.00317
64.2514	0.412609	1.00314
64.1503	0.412605	1.00314
64.0494	0.412587	1.00311
63.9494	0.412601	1.00308
63.8499	0.412576	1.00306
63.7479	0.412572	1.00304
63.6464	0.412587	1.00303
63.5464	0.412562	1.00298
63.4459	0.412562	1.00302
63.3439	0.412561	1.00296
63.2437	0.412553	1.00295
63.1416	0.412539	1.00298
63.0409	0.412541	1.00292
62.9401	0.412522	1.00292
62.8385	0.412533	1.00292
62.7383	0.412515	1.0029
62.6394	0.412529	1.00287
62.5372	0.412509	1.00287
62.4373	0.412518	1.00282
62.3366	0.412506	1.00285
62.236	0.412497	1.00281
62.1347	0.412507	1.00284
62.0358	0.412499	1.00279
61.9337	0.412487	1.00281
61.8337	0.412479	1.00278
61.7333	0.412484	1.00276
61.6322	0.412487	1.00279
61.5301	0.412472	1.00277
61.4299	0.412462	1.00274
61.329	0.412453	1.00272
61.2287	0.412451	1.00273
61.1272	0.412423	1.00274
61.0266	0.412414	1.0027
60.925	0.412406	1.00268
60.8229	0.412393	1.00266
60.7229	0.412407	1.00265
60.6236	0.412379	1.00258
60.5215	0.412383	1.00256
60.4203	0.412381	1.00254
60.3196	0.412374	1.00251
60.2182	0.412365	1.00254
60.1175	0.412373	1.00248
60.0173	0.412368	1.00249
59.9157	0.412363	1.00248
59.8148	0.412355	1.00246
59.7142	0.412345	1.00244
59.6129	0.412347	1.00246
59.5125	0.412353	1.00245
59.4104	0.412343	1.00244
59.3094	0.412326	1.00242
59.2094	0.412321	1.00239
59.1068	0.412322	1.0024
59.0061	0.412319	1.00241
58.9057	0.412309	1.00239
58.8047	0.412307	1.00235
58.7038	0.412284	1.00234
58.6026	0.412285	1.00234
58.5026	0.412273	1.00233
58.401	0.412265	1.00231
58.2991	0.412272	1.0023
58.1971	0.412272	1.00225
58.0951	0.412268	1.00225
57.9943	0.41225	1.00222
57.8929	0.41224	1.0022
57.7908	0.412251	1.00222
57.6887	0.412239	1.00222
57.5873	0.41222	1.00221
57.4847	0.41222	1.00216
57.3832	0.41222	1.00214
57.2812	0.412225	1.00217
57.1782	0.41222	1.00214
57.0774	0.412219	1.00209
56.9747	0.412196	1.00209
56.8715	0.412188	1.00209
56.7691	0.412195	1.0021
56.6683	0.412182	1.00209
56.5645	0.412174	1.00209
56.4627	0.412191	1.00203
56.3619	0.41218	1.00201
56.2586	0.412163	1.00203
56.1578	0.412141	1.002
56.0572	0.412134	1.00198
55.9556	0.41213	1.00202
55.8533	0.412117	1.00199
55.7515	0.412114	1.00195
55.6492	0.412119	1.0019
55.5476	0.41209	1.00188
55.4471	0.412098	1.00187
55.3445	0.412105	1.00184
55.2411	0.412105	1.00183
55.1403	0.412097	1.00185
55.0373	0.412094	1.00177
54.935	0.41208	1.00179
54.8336	0.412072	1.00181
54.7315	0.412059	1.00181
54.63	0.412073	1.00179
54.5271	0.412046	1.00178
54.425	0.412045	1.00175
54.322	0.412042	1.00173
54.2199	0.412047	1.0017
54.1186	0.412043	1.00173
54.0165	0.412014	1.00167
53.9126	0.412031	1.00166
53.8092	0.412004	1.00166
53.7085	0.411998	1.00167
53.6064	0.412009	1.00166
53.504	0.412009	1.00159
53.4014	0.411996	1.00163
53.3001	0.411979	1.00157
53.1968	0.411979	1.00155
53.093	0.411968	1.00158
52.9915	0.411964	1.00158
52.889	0.411949	1.00155
52.7867	0.411942	1.0015
52.6837	0.411941	1.00151
52.58	0.411948	1.00148
52.4781	0.411934	1.00147
52.3752	0.411926	1.00143
52.2732	0.411933	1.00142
52.1703	0.411903	1.00141
52.0678	0.411916	1.00143
51.9644	0.411899	1.0014
51.8629	0.411906	1.00137
51.7617	0.411906	1.00139
51.6581	0.411888	1.00132
51.5561	0.411892	1.00135
51.4539	0.411871	1.00131
51.3513	0.411879	1.00133
51.249	0.41187	1.00133
51.1469	0.411855	1.00128
51.0448	0.411852	1.00129
50.9419	0.411839	1.00124
50.8389	0.411852	1.00126
50.7366	0.41183	1.00124
50.6358	0.411835	1.0012
50.5324	0.411831	1.0012
50.4308	0.411807	1.00116
50.3265	0.411813	1.0012
50.2238	0.411813	1.00114
50.1223	0.411793	1.00115
50.0196	0.411797	1.00114
49.9173	0.411791	1.00109
49.8143	0.411787	1.0011
49.7119	0.411793	1.0011
49.6088	0.411774	1.00105
49.5061	0.41178	1.00106
49.4032	0.411772	1.00105
49.3014	0.411766	1.00104
49.1984	0.411746	1.00105
49.0955	0.411744	1.00101
48.993	0.411744	1.00102
48.8886	0.411747	1.001
48.7864	0.411741	1.00099
48.6831	0.411733	1.00094
48.581	0.411724	1.00093
48.4774	0.411719	1.00093
48.374	0.411718	1.00094
48.2713	0.411706	1.00093
48.169	0.411691	1.00091
48.0652	0.411704	1.00088
47.9642	0.411689	1.00087
47.8607	0.411681	1.00087
47.758	0.411671	1.00084
47.6543	0.411675	1.0008
47.551	0.411663	1.00084
47.4479	0.411667	1.0008
47.3458	0.411668	1.00078
47.2407	0.411659	1.00076
47.1383	0.411636	1.00077
47.0343	0.411637	1.00074
46.9311	0.411646	1.00075
46.8278	0.41162	1.00075
46.724	0.411619	1.00073
46.6232	0.411612	1.00067
46.5189	0.411619	1.00067
46.4151	0.411612	1.00069
46.3122	0.411607	1.00063
46.2081	0.411604	1.00063
46.1046	0.411609	1.00061
46.0017	0.411603	1.00063
45.9003	0.411591	1.00061
45.7947	0.41158	1.0006
45.6935	0.411577	1.00059
45.5911	0.41155	1.00061
45.4881	0.41158	1.00059
45.3853	0.411566	1.00056
45.2824	0.411556	1.00053
45.1814	0.411562	1.00053
45.078	0.411541	1.00046
44.9744	0.411539	1.00053
44.8722	0.411541	1.0005
44.7687	0.411537	1.00048
44.6668	0.41154	1.00049
44.5643	0.411518	1.00044
44.4597	0.411509	1.00043
44.3558	0.411528	1.00044
44.2535	0.411515	1.00043
44.1493	0.411503	1.00044
44.0451	0.411511	1.00038
43.9415	0.411497	1.00036
43.8368	0.411486	1.00041
43.7332	0.411482	1.00038
43.6315	0.411466	1.00035
43.5273	0.41148	1.00037
43.4238	0.411476	1.00033
43.3208	0.411455	1.00031
43.2171	0.411452	1.0003
43.1138	0.411467	1.00026
43.0113	0.41144	1.00029
42.9066	0.411447	1.00028
42.8028	0.411447	1.00023
42.7009	0.411428	1.00022
42.5975	0.411422	1.00026
42.4928	0.411433	1.00019
42.3886	0.411412	1.00021
42.2851	0.411421	1.00021
42.1807	0.411413	1.00017
42.0775	0.411408	1.00015
41.9756	0.41141	1.00018
41.872	0.411396	1.00013
41.7682	0.411406	1.00015
41.6646	0.411393	1.00013
41.56	0.411403	1.00012
41.456	0.41137	1.00012
41.3522	0.411378	1.00009
41.2479	0.411391	1.00011
41.1433	0.411366	1.00008
41.0393	0.411379	1.0001
40.936	0.41136	1.00002
40.832	0.411368	1.00004
40.7268	0.411355	1.00008
40.6236	0.411351	1.00001
40.5198	0.41134	1.00005
40.4149	0.411332	1
40.3105	0.411339	1.00002
40.2073	0.411333	0.999987
40.1028	0.411324	0.999978
39.9997	0.411314	0.999952
39.8944	0.411323	0.999931
39.7888	0.411315	0.99995
39.6841	0.411304	0.999935
39.5794	0.411287	0.999913
39.4756	0.411285	0.999888
39.3708	0.411281	0.999911
39.2681	0.411299	0.999891
39.166	0.411294	0.999865
39.0622	0.411282	0.999823
38.9577	0.411274	0.999818
38.8552	0.411272	0.999808
38.7498	0.411255	0.999851
38.6457	0.411266	0.99984
38.5421	0.411264	0.999811
38.4377	0.41126	0.99979
38.3338	0.41126	0.999785
38.2284	0.41126	0.999744
38.1255	0.411255	0.99977
38.0215	0.411249	0.999766
37.9167	0.411254	0.999756
37.8114	0.411245	0.999757
37.7066	0.411225	0.999756
37.6024	0.411228	0.999745
37.4982	0.411221	0.99973
37.3924	0.411222	0.999744
37.288	0.411214	0.999721
37.1825	0.411215	0.999672
37.0787	0.411208	0.99968
36.9748	0.411192	0.999661
36.871	0.411208	0.999665
36.7668	0.4112	0.999646
36.6611	0.411196	0.999648
36.5562	0.411191	0.999632
36.4515	0.411189	0.999591
36.3477	0.411176	0.999631
36.2426	0.411183	0.99961
36.1399	0.41117	0.999602
36.0386	0.411157	0.999589
35.9335	0.41117	0.999586
35.828	0.41116	0.999554
35.7244	0.411145	0.999569
35.6198	0.411157	0.999538
35.515	0.411152	0.999507
35.4091	0.411157	0.999538
35.3047	0.411152	0.999513
35.2003	0.411128	0.999478
35.0947	0.41115	0.999507
34.9911	0.411131	0.999495
34.8854	0.411126	0.999506
34.7803	0.411119	0.999495
34.6741	0.411121	0.999437
34.5699	0.411114	0.99949
34.4673	0.411122	0.999444
34.3625	0.411124	0.999432
34.2573	0.411117	0.999414
34.1517	0.411102	0.999419
34.0478	0.411094	0.999402
33.9432	0.411091	0.999422
33.8385	0.41108	0.999425
33.7345	0.411081	0.99941
33.6302	0.411079	0.999373
33.5261	0.41107	0.999352
33.4224	0.41108	0.999347
33.3162	0.411081	0.999319
33.2118	0.411079	0.999323
33.1061	0.411055	0.999318
33.0012	0.411067	0.999295
32.8968	0.411061	0.999319
32.7943	0.411067	0.999322
32.6915	0.411059	0.999317
32.5873	0.41107	0.999258
32.4813	0.411064	0.999287
32.3759	0.411052	0.999273
32.2749	0.411045	0.999288
32.1688	0.411036	0.999269
32.0644	0.411029	0.999296
31.9609	0.411046	0.99928
31.8548	0.411024	0.999251
31.748	0.411029	0.999234
31.6431	0.411016	0.999212
31.5376	0.411029	0.999195
31.4324	0.411025	0.999237
31.3298	0.411006	0.999183
31.2262	0.411001	0.999194
31.1217	0.411018	0.999165
31.0168	0.411008	0.999194
30.9123	0.410994	0.999186
30.8059	0.410999	0.999141
30.7015	0.411004	0.999127
30.5959	0.410975	0.999168
30.4913	0.411002	0.999144
30.3854	0.411002	0.999111
30.2801	0.410976	0.999123
30.1765	0.410984	0.999136
30.0727	0.410987	0.999065
29.9695	0.410974	0.99913
29.8652	0.410971	0.999129
29.7624	0.410976	0.999066
29.6596	0.410969	0.999085
29.5549	0.410964	0.999094
29.4522	0.410971	0.999063
29.3484	0.410963	0.999053
29.2441	0.410969	0.999066
29.141	0.410959	0.999049
29.0373	0.410953	0.999038
28.9331	0.410952	0.999053
28.8289	0.41095	0.999036
28.7246	0.410933	0.99905
28.6206	0.410946	0.999025
28.5167	0.410939	0.999011
28.4136	0.410939	0.999009
28.3087	0.41093	0.999004
28.205	0.410932	0.998961
28.1005	0.410934	0.998994
27.9977	0.410942	0.998977
27.893	0.41092	0.998977
27.7898	0.410924	0.998956
27.6854	0.410914	0.99896
27.5836	0.410926	0.998963
27.4793	0.410907	0.998984
27.3747	0.410915	0.998929
27.272	0.410916	0.998941
27.1684	0.410918	0.998916
27.0663	0.41091	0.998945
26.9616	0.410909	0.998899
26.8586	0.410904	0.998919
26.7549	0.410916	0.998921
26.6516	0.410907	0.998925
26.5484	0.410898	0.998907
26.4443	0.410901	0.998904
26.3422	0.410901	0.998892
26.2385	0.410898	0.998921
26.1354	0.4109	0.9989
26.0328	0.410878	0.998878
25.9297	0.410887	0.998885
25.8271	0.410877	0.998884
25.7233	0.410903	0.998876
25.6219	0.410884	0.998881
25.5195	0.410872	0.998827
25.4152	0.410872	0.998851
25.3123	0.410868	0.998825
25.2084	0.410879	0.99889
25.1055	0.410876	0.998844
25.0019	0.410879	0.998813
24.8986	0.410864	0.998814
24.795	0.410874	0.998804
24.6906	0.410856	0.998831
24.5877	0.410878	0.998822
24.4835	0.410859	0.99883
24.3819	0.410848	0.998794
24.2802	0.410854	0.998819
24.177	0.410858	0.998774
24.0753	0.410862	0.998829
23.9732	0.410858	0.998782
23.8699	0.410845	0.998756
23.7651	0.410862	0.998769
23.6611	0.410841	0.998781
23.5576	0.410856	0.99879
23.4537	0.410827	0.998779
23.349	0.410848	0.998749
23.2459	0.410839	0.998789
23.1405	0.410857	0.998738
23.0374	0.410834	0.998774
22.9347	0.410835	0.998703
22.8303	0.410842	0.998754
22.725	0.410841	0.998733
22.6209	0.410835	0.998778
22.5159	0.410836	0.998722
22.411	0.410828	0.998725
22.3082	0.410826	0.998741
22.203	0.410838	0.998739
22.098	0.410822	0.998723
21.9926	0.410822	0.998726
21.8893	0.41083	0.998707
21.7842	0.410843	0.998702
21.6795	0.410834	0.998732
21.5748	0.410829	0.998693
21.4708	0.410826	0.998692
21.364	0.410824	0.998711
21.2592	0.410824	0.998743
21.1557	0.410816	0.998722
21.0511	0.410814	0.99871
20.9458	0.410818	0.998702
20.8408	0.410825	0.998696
20.7345	0.41082	0.998698
20.6304	0.410818	0.998678
20.5234	0.410824	0.998674
20.4169	0.410808	0.998684
20.3129	0.410803	0.998699
20.2101	0.410826	0.998688
20.1029	0.410807	0.998681
19.9984	0.410805	0.998696
19.8918	0.4108	0.998659
19.7867	0.410817	0.998646
19.6828	0.410811	0.998703
19.5767	0.410816	0.998656
19.4704	0.410805	0.99865
19.3632	0.41082	0.998639
19.2584	0.41082	0.998681
19.1509	0.410813	0.998666
19.0444	0.410807	0.998679
18.9383	0.410818	0.998651
18.8314	0.410796	0.998686
18.7264	0.410803	0.998686
18.6179	0.410819	0.998671
18.513	0.410808	0.998656
18.4075	0.410807	0.998683
18.3004	0.410811	0.998628
18.1944	0.410801	0.998645
18.0864	0.410814	0.998684
17.9765	0.410814	0.998659
17.8729	0.41082	0.998657
17.7655	0.410813	0.998665
17.6596	0.410813	0.998642
17.5544	0.410819	0.998673
17.4493	0.410808	0.998673
17.3389	0.410812	0.998688
17.2313	0.410803	0.998671
17.1235	0.410828	0.998671
17.0179	0.410815	0.998686
16.9138	0.410825	0.998659
16.8054	0.410814	0.998667
16.6959	0.410823	0.998645
16.5864	0.410806	0.998707
16.4769	0.410821	0.998676
16.3721	0.410811	0.998699
16.2647	0.41082	0.998672
16.1517	0.410839	0.998694
16.0425	0.410826	0.998653
15.9334	0.410823	0.998689
15.8229	0.410832	0.998665
15.7111	0.410826	0.998687
15.5999	0.410833	0.998735
15.4864	0.410826	0.998702
15.3729	0.410848	0.998696
15.2545	0.410844	0.998717
15.1375	0.41083	0.998702
15.0172	0.410849	0.998718
14.8933	0.410831	0.998703
14.7681	0.410849	0.998756
14.6402	0.410861	0.998746
14.5135	0.410855	0.998713
14.3862	0.410876	0.998757
14.2523	0.410848	0.998714
14.1183	0.410853	0.998757
13.9831	0.410859	0.998787
13.8451	0.410867	0.998772
13.7033	0.410867	0.998824
13.5587	0.410873	0.998756
13.4149	0.410884	0.998767
13.2653	0.410874	0.998781
13.1144	0.410897	0.998801
12.9575	0.410886	0.998803
12.8033	0.4109	0.998817
12.6433	0.410902	0.998842
12.4754	0.4109	0.998819
12.3107	0.410924	0.998873
12.1417	0.410895	0.998849
11.9654	0.410927	0.998882
11.7903	0.410935	0.998887
11.6049	0.410941	0.998882
11.4216	0.410955	0.99894
11.2324	0.410963	0.998871
11.0345	0.410949	0.998948
10.8378	0.410975	0.998967
10.631	0.410988	0.998982
10.4255	0.410999	0.999016
10.211	0.411001	0.999036
9.9883	0.411012	0.999
9.76048	0.411009	0.999064
9.52814	0.411025	0.999095
9.28703	0.411056	0.999121
9.04007	0.411059	0.999128
8.78518	0.411097	0.999154
8.52413	0.411096	0.999146
8.2539	0.411121	0.999185
7.97478	0.411139	0.999261
7.69062	0.411163	0.999268
7.39381	0.411179	0.999361
7.09117	0.411213	0.999358
6.77713	0.411237	0.999418
6.48764	0.411242	0.999463
6.2089	0.411276	0.999521
5.95172	0.411298	0.99956
5.71646	0.41133	0.999643
5.48529	0.411339	0.999702
5.28967	0.411334	0.999713
5.11343	0.411337	0.999797
4.96481	0.411356	0.999849
4.82892	0.411359	0.999926
4.69862	0.411342	0.999949
4.57015	0.411348	0.999937
4.44497	0.411345	0.999945
4.32273	0.411336	0.99999
4.21598	0.411342	0.999998
4.11038	0.411349	0.999956
4.00629	0.411344	0.999972
3.90802	0.411352	0.999963
3.8087	0.411334	0.999941
3.71471	0.41134	0.999957
3.61951	0.411334	0.999973
3.5278	0.411318	0.999961
3.43807	0.41132	0.99998
3.36307	0.411331	0.999937
3.30234	0.411331	0.999952
3.2491	0.41131	0.999937
3.19796	0.411311	0.999899
3.14696	0.411307	0.999903
3.09876	0.4113	0.999929
3.05151	0.411305	0.99993
3.00468	0.411311	0.999877
2.96036	0.411296	0.99988
2.91779	0.411291	0.999871
2.8753	0.411284	0.999853
2.83412	0.411299	0.999866
2.79517	0.411293	0.999881
2.75777	0.41128	0.999844
2.72009	0.411294	0.999833
2.68406	0.411298	0.999815
2.64864	0.411286	0.999852
2.61626	0.411284	0.999836
2.58408	0.411269	0.999805
2.55187	0.411272	0.99984
2.52123	0.411272	0.99985
2.49197	0.411256	0.999821
2.46414	0.411249	0.999816
2.43753	0.411273	0.999779
2.41094	0.411268	0.999785
2.38502	0.411262	0.999786
2.36012	0.411241	0.999748
2.3373	0.411233	0.99973
2.31459	0.411218	0.999788
2.29314	0.411233	0.999776
2.27171	0.411229	0.999763
2.25066	0.411214	0.99971
2.22851	0.411208	0.999691
2.20976	0.411217	0.999654
2.18852	0.41121	0.999692
2.16749	0.411201	0.999681
2.14663	0.411203	0.999644
2.12574	0.4112	0.999631
2.10461	0.411195	0.999653
2.07615	0.411195	0.999636
2.0232	0.411172	0.999613
1.95815	0.411172	0.999618
1.89571	0.411146	0.99961
1.8362	0.411149	0.999599
1.78162	0.411174	0.9996
1.7292	0.411153	0.999542
1.68375	0.411149	0.999542
1.64019	0.411147	0.99948
1.6012	0.411156	0.999486
1.56891	0.411156	0.999549
1.5432	0.411165	0.999496
1.52201	0.411152	0.999487
1.50711	0.411154	0.999483
