# 'Tdn_K_123.5G'	'Rdn_Ohm_123.5G'	'Rdn/R5k_Ohm_123.5G'
80.2431	0.410416	1.00156
80.1337	0.410422	1.00153
80.025	0.410414	1.00151
79.9156	0.410405	1.00148
79.8057	0.410396	1.0015
79.6972	0.410407	1.00149
79.588	0.410399	1.00149
79.4801	0.410388	1.00148
79.3714	0.410393	1.00145
79.2626	0.410391	1.00145
79.1534	0.410387	1.00145
79.045	0.410377	1.0014
78.9347	0.410378	1.00142
78.8253	0.410373	1.00137
78.7156	0.410369	1.00141
78.6073	0.410365	1.00139
78.4982	0.410347	1.00139
78.3889	0.410354	1.00137
78.2793	0.410356	1.00135
78.1705	0.410353	1.00133
78.0605	0.410338	1.00131
77.953	0.410342	1.00134
77.8435	0.410328	1.0013
77.7343	0.41034	1.00133
77.6239	0.410327	1.0013
77.5153	0.410326	1.00128
77.4052	0.410325	1.00126
77.2963	0.410328	1.00129
77.1881	0.410305	1.00122
77.0793	0.410312	1.00125
76.9711	0.410301	1.00123
76.8619	0.410294	1.00123
76.753	0.41031	1.00121
76.6431	0.410292	1.00123
76.5341	0.410286	1.0012
76.4253	0.410272	1.00118
76.3153	0.410288	1.00116
76.2065	0.410283	1.00119
76.0978	0.410267	1.00117
75.9879	0.410271	1.00114
75.8792	0.410258	1.00115
75.771	0.410253	1.00115
75.6617	0.410247	1.00114
75.5518	0.410249	1.00112
75.4434	0.410246	1.00112
75.3334	0.410245	1.0011
75.225	0.410251	1.00109
75.1154	0.410231	1.00109
75.0061	0.410235	1.00104
74.8958	0.41022	1.00106
74.7863	0.41023	1.00106
74.6784	0.410212	1.00106
74.5685	0.410215	1.00102
74.4602	0.410198	1.00103
74.352	0.410216	1.001
74.2421	0.410193	1.00103
74.1328	0.4102	1.00099
74.0242	0.410182	1.00099
73.9163	0.410192	1.00099
73.8071	0.410191	1.001
73.6988	0.410184	1.00094
73.5902	0.410178	1.00096
73.4809	0.410186	1.00093
73.3717	0.410169	1.00091
73.2627	0.410167	1.00095
73.1538	0.41016	1.00091
73.0451	0.410153	1.00089
72.937	0.410164	1.00086
72.8281	0.410157	1.0009
72.719	0.410143	1.00089
72.6099	0.410141	1.00085
72.5005	0.410133	1.00086
72.3905	0.410142	1.00082
72.2809	0.410125	1.00081
72.1721	0.410135	1.0008
72.0619	0.410127	1.0008
71.9531	0.410119	1.0008
71.8447	0.410121	1.00079
71.7364	0.410106	1.00081
71.6276	0.410106	1.00076
71.5194	0.410095	1.00077
71.4107	0.410103	1.00073
71.3012	0.410085	1.00076
71.1924	0.410089	1.00071
71.0835	0.410085	1.00072
70.9745	0.410077	1.00068
70.8655	0.410078	1.00072
70.7559	0.410072	1.00067
70.6476	0.410076	1.00068
70.5395	0.410056	1.00064
70.4306	0.410064	1.00066
70.3215	0.410056	1.00066
70.213	0.410062	1.00064
70.1041	0.410046	1.00063
69.9958	0.410039	1.00065
69.8873	0.410039	1.00061
69.7782	0.41002	1.0006
69.6783	0.410031	1.00058
69.5666	0.410028	1.00057
69.4561	0.410016	1.00059
69.3486	0.410034	1.00058
69.2386	0.410024	1.00054
69.1321	0.410017	1.00054
69.0234	0.410011	1.00052
68.9151	0.409998	1.00054
68.8072	0.409994	1.0005
68.7001	0.410008	1.00052
68.5928	0.409997	1.00051
68.4854	0.409998	1.00049
68.375	0.410004	1.00049
68.2675	0.409975	1.00045
68.1609	0.409982	1.00045
68.0521	0.409988	1.00043
67.9463	0.409978	1.00045
67.8382	0.409967	1.0004
67.7298	0.409975	1.00041
67.6218	0.409962	1.0004
67.5142	0.409972	1.00038
67.4073	0.409959	1.00038
67.2977	0.409944	1.00037
67.1904	0.409946	1.00038
67.0824	0.409949	1.00033
66.9749	0.409945	1.00035
66.8683	0.409933	1.00033
66.7588	0.409931	1.00035
66.6509	0.409931	1.00031
66.5434	0.409915	1.00029
66.4356	0.409945	1.00029
66.3281	0.409923	1.00024
66.2212	0.409922	1.00027
66.1128	0.409905	1.00026
66.0033	0.409913	1.00023
65.8975	0.409928	1.00028
65.7913	0.409905	1.00025
65.6838	0.409894	1.00024
65.5789	0.409891	1.00022
65.4737	0.409896	1.00019
65.3666	0.409891	1.00018
65.2596	0.409887	1.00021
65.1503	0.409884	1.00019
65.0426	0.409887	1.00019
64.9365	0.409884	1.0002
64.8289	0.409871	1.00013
64.7199	0.409876	1.00015
64.6116	0.409872	1.00016
64.5049	0.409875	1.00014
64.4	0.409852	1.00011
64.2915	0.409864	1.00014
64.1848	0.409871	1.0001
64.0767	0.409855	1.00013
63.9708	0.40984	1.00009
63.8631	0.409839	1.00006
63.7561	0.409827	1.00006
63.6493	0.409849	1.00007
63.542	0.409843	1.00006
63.4346	0.409823	1.00003
63.3265	0.409826	1.00003
63.2194	0.409817	1.00003
63.1121	0.40981	0.999988
63.0048	0.409823	1.00006
62.8976	0.409814	1.00001
62.7919	0.409816	1
62.6853	0.409804	0.999963
62.5787	0.409804	0.999982
62.47	0.409804	1.00002
62.3631	0.409782	0.999963
62.2559	0.409793	0.999935
62.1482	0.409798	0.99993
62.0423	0.409796	0.999941
61.9353	0.409797	0.999929
61.8278	0.409781	0.999919
61.721	0.409771	0.999913
61.6157	0.40977	0.999918
61.5085	0.409765	0.999912
61.4042	0.409749	0.999881
61.2978	0.409775	0.999892
61.1895	0.409747	0.999883
61.0821	0.409744	0.999889
60.974	0.409756	0.999834
60.8665	0.409746	0.999863
60.761	0.409737	0.999881
60.653	0.409726	0.999842
60.5466	0.409739	0.999805
60.4388	0.409724	0.999801
60.3327	0.409734	0.999772
60.2253	0.409722	0.999827
60.1167	0.409728	0.999812
60.0106	0.409712	0.999763
59.9043	0.409711	0.99977
59.7978	0.409726	0.999749
59.6921	0.409703	0.999731
59.5838	0.40971	0.999762
59.4769	0.409696	0.999741
59.3708	0.409703	0.999747
59.2626	0.409687	0.999716
59.1553	0.409685	0.999716
59.0485	0.409696	0.999717
58.941	0.409678	0.999662
58.8332	0.409683	0.99969
58.7264	0.409673	0.999702
58.6197	0.409669	0.999698
58.5129	0.409674	0.9997
58.4056	0.409653	0.99966
58.2974	0.409657	0.999636
58.1898	0.409653	0.999635
58.0825	0.40964	0.999622
57.9746	0.409654	0.999583
57.8674	0.40965	0.999646
57.7608	0.409636	0.999578
57.6532	0.409632	0.99957
57.5466	0.409628	0.999599
57.4389	0.409629	0.999575
57.3323	0.409645	0.999554
57.2239	0.409628	0.999526
57.1168	0.409613	0.999558
57.0088	0.409622	0.999521
56.9022	0.409611	0.999545
56.7936	0.409613	0.999517
56.6846	0.409605	0.99953
56.5788	0.409603	0.999494
56.4716	0.409611	0.99949
56.3641	0.409602	0.999526
56.2563	0.409598	0.99947
56.1503	0.409594	0.999489
56.0431	0.409591	0.999454
55.9349	0.409577	0.999471
55.827	0.409582	0.999431
55.7208	0.409582	0.999426
55.614	0.409572	0.999452
55.5058	0.409553	0.999411
55.3987	0.409571	0.999422
55.2903	0.409561	0.999398
55.1829	0.409565	0.999387
55.0752	0.409572	0.999399
54.9679	0.409555	0.999349
54.8599	0.409564	0.999359
54.7521	0.409552	0.999347
54.6446	0.409549	0.999317
54.5363	0.409548	0.99935
54.4288	0.409542	0.999341
54.3216	0.409547	0.999306
54.2135	0.409545	0.999297
54.1076	0.409538	0.999288
53.9995	0.40954	0.999289
53.8925	0.409519	0.99933
53.7861	0.409523	0.999287
53.6784	0.409524	0.999251
53.5714	0.409517	0.999274
53.4624	0.40951	0.999246
53.3573	0.409503	0.99925
53.2501	0.409514	0.999232
53.1403	0.409513	0.999226
53.033	0.409513	0.999246
52.9257	0.409493	0.999224
52.8195	0.409488	0.999214
52.7117	0.409486	0.999204
52.6045	0.40948	0.999198
52.4963	0.409491	0.999163
52.3885	0.409477	0.999176
52.2803	0.409486	0.999174
52.1718	0.409475	0.999151
52.0633	0.409468	0.999103
51.9554	0.409492	0.999149
51.8475	0.409469	0.999125
51.7405	0.409465	0.999135
51.6317	0.409455	0.999151
51.5247	0.409466	0.99911
51.4169	0.409451	0.999132
51.3118	0.409455	0.999102
51.2037	0.409467	0.999096
51.0962	0.40944	0.999092
50.9885	0.409445	0.999078
50.8784	0.409433	0.999091
50.7701	0.409436	0.999085
50.6621	0.409442	0.999069
50.5543	0.409447	0.999072
50.4468	0.409426	0.999022
50.3373	0.409425	0.999031
50.2286	0.409433	0.999033
50.1218	0.409427	0.999017
50.0133	0.409422	0.999
49.9051	0.409415	0.998982
49.7968	0.409421	0.999009
49.6887	0.409414	0.999006
49.5817	0.409403	0.999006
49.4727	0.409408	0.998959
49.364	0.409408	0.998945
49.2565	0.409399	0.998941
49.1482	0.409413	0.998927
49.0397	0.409392	0.998952
48.9318	0.409386	0.998918
48.8225	0.409387	0.99894
48.7133	0.409396	0.998914
48.6065	0.409372	0.998896
48.4973	0.40937	0.998955
48.3899	0.409398	0.998899
48.2796	0.409384	0.998889
48.1717	0.409383	0.998866
48.0626	0.409371	0.998891
47.9545	0.40938	0.998856
47.8456	0.409371	0.998865
47.7366	0.409367	0.998894
47.629	0.40937	0.99883
47.5204	0.409358	0.998842
47.4124	0.409359	0.998811
47.3053	0.409358	0.99882
47.1961	0.409367	0.998835
47.0862	0.409346	0.998847
46.9781	0.409334	0.998794
46.8681	0.409352	0.998791
46.7595	0.409338	0.998812
46.6497	0.409348	0.998796
46.5406	0.409331	0.998785
46.4323	0.409334	0.998768
46.3233	0.409346	0.998784
46.215	0.40934	0.998766
46.1048	0.409339	0.99874
45.9963	0.409324	0.998752
45.8862	0.409315	0.998751
45.7776	0.409318	0.998728
45.6691	0.409305	0.998764
45.5598	0.409312	0.998711
45.4504	0.40931	0.998697
45.3403	0.409313	0.9987
45.2313	0.409314	0.998721
45.1219	0.409298	0.998664
45.0117	0.409306	0.998657
44.9031	0.409302	0.998726
44.7943	0.409294	0.998693
44.6855	0.409299	0.99869
44.5752	0.40929	0.99866
44.466	0.409289	0.998683
44.3568	0.409281	0.99866
44.2477	0.409287	0.99865
44.1384	0.409289	0.998659
44.0279	0.409297	0.998628
43.9181	0.409291	0.998632
43.8085	0.409285	0.998629
43.6996	0.40927	0.99865
43.5889	0.409283	0.998599
43.4791	0.409267	0.998569
43.3674	0.409281	0.998614
43.2576	0.409272	0.998579
43.1476	0.40925	0.998605
43.0386	0.409272	0.998562
42.928	0.40927	0.998571
42.8173	0.409257	0.9986
42.7077	0.409245	0.998585
42.5969	0.409254	0.998582
42.4865	0.409249	0.998546
42.3765	0.409257	0.998524
42.2668	0.409245	0.998531
42.1568	0.409243	0.998499
42.0455	0.409238	0.998517
41.9361	0.40925	0.998512
41.824	0.409244	0.998518
41.7133	0.40924	0.998522
41.6035	0.409245	0.998483
41.4922	0.409238	0.998501
41.3821	0.409233	0.998491
41.2724	0.409216	0.998474
41.1617	0.409232	0.998486
41.0513	0.409228	0.998462
40.9412	0.409225	0.99846
40.8302	0.409221	0.99844
40.7197	0.409231	0.998455
40.6088	0.409229	0.99846
40.4972	0.409229	0.998481
40.3869	0.409222	0.998466
40.2753	0.409213	0.99845
40.1619	0.409212	0.998415
40.051	0.409225	0.998446
39.94	0.409207	0.998406
39.828	0.409214	0.998441
39.7166	0.409216	0.998418
39.6058	0.409205	0.998366
39.4926	0.4092	0.998419
39.3809	0.409202	0.998413
39.2709	0.409204	0.998382
39.1607	0.409205	0.998353
39.0496	0.409204	0.998376
38.9372	0.4092	0.998363
38.8257	0.409203	0.998383
38.7132	0.409198	0.998354
38.6016	0.409187	0.998348
38.4898	0.409177	0.998337
38.3778	0.409187	0.998366
38.2662	0.409182	0.998351
38.1538	0.40918	0.998342
38.0423	0.409186	0.998352
37.9288	0.409178	0.998336
37.8152	0.409169	0.998324
37.7022	0.409183	0.998281
37.5898	0.409182	0.998321
37.4771	0.409161	0.998312
37.3648	0.409179	0.998305
37.2518	0.409181	0.998294
37.1398	0.409164	0.998318
37.0273	0.409161	0.998315
36.9158	0.409161	0.998315
36.8013	0.409178	0.998297
36.6881	0.409156	0.998276
36.5744	0.409163	0.998273
36.4606	0.40915	0.998306
36.3471	0.409184	0.99826
36.2337	0.409162	0.998277
36.12	0.409155	0.998284
36.0071	0.409156	0.998257
35.8948	0.409142	0.998244
35.7809	0.40915	0.998249
35.6686	0.409173	0.998252
35.5543	0.409155	0.998255
35.4416	0.409161	0.998253
35.3283	0.40915	0.998243
35.2144	0.409152	0.99825
35.101	0.40915	0.998239
34.987	0.409146	0.998211
34.872	0.409145	0.998188
34.7593	0.409154	0.998211
34.6454	0.409136	0.998199
34.5307	0.409145	0.998194
34.4172	0.409145	0.99821
34.3053	0.409133	0.99819
34.1905	0.409144	0.998168
34.0765	0.409135	0.998202
33.964	0.409131	0.9982
33.8517	0.409136	0.998149
33.7387	0.409144	0.998193
33.6249	0.409138	0.998197
33.5127	0.40915	0.998155
33.3996	0.409137	0.998149
33.2864	0.409144	0.998148
33.1724	0.409134	0.998189
33.0587	0.409123	0.998136
32.9453	0.409119	0.998152
32.8319	0.409135	0.998123
32.7188	0.409141	0.998205
32.6063	0.409142	0.998151
32.4933	0.409126	0.998135
32.3805	0.409128	0.998135
32.2672	0.409132	0.998102
32.1534	0.409132	0.998121
32.0391	0.409124	0.998177
31.9252	0.40913	0.998133
31.8126	0.409126	0.998147
31.6983	0.409115	0.998122
31.5844	0.409136	0.998127
31.4698	0.409129	0.998121
31.358	0.409128	0.998111
31.2442	0.409121	0.998109
31.13	0.409124	0.998132
31.0168	0.40912	0.998088
30.9048	0.40911	0.998109
30.7924	0.409108	0.998109
30.6788	0.409113	0.99808
30.5654	0.409132	0.998106
30.4511	0.409117	0.998085
30.3373	0.409112	0.998075
30.2236	0.409118	0.998087
30.1099	0.409113	0.998106
29.9958	0.409112	0.998093
29.8834	0.409105	0.998122
29.7694	0.409117	0.998089
29.6573	0.409105	0.998106
29.5434	0.409123	0.998082
29.4303	0.409118	0.998056
29.3172	0.409124	0.998046
29.2026	0.409116	0.998084
29.0893	0.409115	0.9981
28.9756	0.40911	0.998102
28.862	0.409087	0.998063
28.7478	0.409113	0.998068
28.6349	0.409127	0.998077
28.5205	0.409105	0.998079
28.4079	0.40911	0.998058
28.2936	0.4091	0.998073
28.1783	0.409124	0.998064
28.0656	0.409103	0.998036
27.9508	0.409108	0.998087
27.8377	0.40911	0.99807
27.7242	0.409125	0.998067
27.6093	0.409107	0.998052
27.4949	0.409111	0.998059
27.38	0.409113	0.998049
27.2664	0.409117	0.998023
27.1516	0.409122	0.998019
27.0388	0.409127	0.998032
26.9248	0.409107	0.998079
26.812	0.409109	0.99804
26.6978	0.409107	0.99803
26.5836	0.409103	0.998042
26.469	0.409105	0.99803
26.3545	0.40912	0.99803
26.2392	0.409115	0.998011
26.1251	0.409111	0.998042
26.0095	0.40912	0.998012
25.8958	0.409107	0.998055
25.7806	0.409114	0.998042
25.6665	0.409114	0.998057
25.5525	0.409117	0.998038
25.4377	0.409116	0.998037
25.3229	0.409127	0.998023
25.2083	0.40911	0.997969
25.0926	0.409115	0.998032
24.9777	0.40912	0.998066
24.8622	0.409107	0.998012
24.7465	0.409116	0.998024
24.6306	0.409125	0.997999
24.512	0.409116	0.998058
24.3965	0.409117	0.998007
24.2818	0.40911	0.998019
24.1664	0.409122	0.998024
24.0486	0.409116	0.998061
23.9325	0.409119	0.998017
23.8168	0.409128	0.998027
23.6985	0.409134	0.998032
23.5818	0.409129	0.998041
23.4633	0.409119	0.998052
23.3461	0.409114	0.998065
23.2291	0.409131	0.998016
23.1114	0.409144	0.998021
22.996	0.409124	0.998016
22.877	0.409123	0.998006
22.7584	0.409147	0.998012
22.6404	0.409134	0.998049
22.5207	0.409128	0.998036
22.4003	0.409135	0.998027
22.2831	0.409145	0.998049
22.1641	0.409137	0.998016
22.0448	0.409138	0.998033
21.9223	0.409137	0.998034
21.8056	0.409147	0.998042
21.6851	0.409146	0.998039
21.5643	0.409144	0.998065
21.4431	0.409147	0.998023
21.3241	0.409162	0.998035
21.2069	0.409144	0.998048
21.0861	0.409148	0.998017
20.9681	0.409146	0.998039
20.8468	0.409157	0.998061
20.7296	0.409161	0.998038
20.6095	0.409162	0.998042
20.492	0.409163	0.998024
20.4144	0.409147	0.998054
20.3363	0.40917	0.998038
20.2577	0.409169	0.998046
20.1801	0.409157	0.998067
20.1043	0.409158	0.998082
20.0282	0.409159	0.99807
19.9547	0.409164	0.998046
19.8818	0.409148	0.998033
17.4212	0.409206	0.998076
17.2914	0.409211	0.998106
17.1753	0.409213	0.998057
17.0583	0.409204	0.998055
16.9407	0.409217	0.998113
16.8219	0.409228	0.998082
16.704	0.40922	0.998068
16.585	0.409214	0.998085
16.4635	0.409233	0.99811
16.3442	0.40924	0.99809
16.2243	0.409252	0.998092
16.103	0.409241	0.998089
15.982	0.409238	0.998113
15.8602	0.409257	0.998111
15.7604	0.409249	0.998106
15.6768	0.409256	0.998114
15.5948	0.409258	0.998152
15.5118	0.409262	0.998108
15.4306	0.409269	0.998118
15.3493	0.409269	0.998111
15.2676	0.409261	0.99814
15.1913	0.409282	0.998149
15.1165	0.409263	0.998151
15.0412	0.409273	0.998152
14.9642	0.409272	0.998114
14.8874	0.409285	0.99817
14.8096	0.409289	0.998168
14.7309	0.409289	0.998138
14.6504	0.409289	0.998141
14.5755	0.409284	0.998143
14.4996	0.409296	0.998155
14.4226	0.409289	0.998116
14.3445	0.409298	0.998257
14.2639	0.409298	0.998271
14.1831	0.4093	0.998275
14.1012	0.409307	0.998253
14.022	0.409321	0.998286
13.9412	0.409319	0.998312
13.8601	0.409302	0.998292
13.7765	0.40932	0.998278
13.6919	0.409324	0.998325
13.6052	0.409323	0.99834
13.5176	0.409333	0.998371
13.4327	0.409343	0.998343
13.3443	0.409327	0.998336
13.2534	0.409347	0.998383
13.1613	0.409351	0.998364
13.069	0.409355	0.998381
12.9731	0.409356	0.998386
12.8781	0.409371	0.998394
12.7812	0.409373	0.998413
12.6807	0.409376	0.998411
12.58	0.409377	0.998392
12.4751	0.409371	0.998443
12.3704	0.409385	0.998398
12.2639	0.409406	0.998423
12.1534	0.409393	0.998418
12.0401	0.409418	0.998452
11.9256	0.409416	0.998462
11.8079	0.409416	0.998462
11.6887	0.409432	0.998461
11.5631	0.409422	0.998448
11.4384	0.409452	0.998478
11.3096	0.409447	0.998461
11.177	0.409447	0.998481
11.0412	0.40947	0.998482
10.9029	0.409474	0.998486
10.7619	0.409486	0.998506
10.6166	0.409486	0.998538
10.4674	0.409508	0.998534
10.3185	0.409509	0.998493
10.1653	0.409494	0.998537
10.0091	0.409513	0.998545
9.84822	0.409538	0.998543
9.6842	0.409535	0.998569
9.52079	0.409545	0.998593
9.3529	0.409572	0.998554
9.17867	0.409582	0.998602
9.00705	0.409588	0.998612
8.82795	0.409597	0.998621
8.6534	0.409618	0.998623
8.47856	0.409617	0.998659
8.32827	0.409643	0.998665
8.19468	0.409635	0.998672
8.06409	0.409646	0.998676
7.93696	0.409654	0.998661
7.81144	0.409667	0.998695
7.68527	0.409682	0.998747
7.5582	0.409698	0.998713
7.4393	0.409698	0.998774
7.33392	0.409715	0.99877
7.23555	0.40972	0.998771
7.14522	0.409721	0.998809
7.05633	0.409723	0.998786
6.9672	0.409736	0.998857
6.87686	0.409747	0.998846
6.78899	0.409773	0.998846
6.69963	0.409769	0.998903
6.61029	0.409769	0.998912
6.51921	0.409779	0.998941
6.43022	0.409802	0.99894
6.34122	0.409805	0.998994
6.2502	0.409816	0.998998
6.15726	0.409816	0.998961
6.06707	0.40982	0.999007
5.9748	0.409832	0.999068
5.88166	0.409849	0.99906
5.78742	0.409874	0.999086
5.69536	0.409872	0.99915
5.60193	0.409875	0.999176
5.50583	0.409874	0.999191
5.41435	0.409888	0.999212
5.3209	0.409889	0.999263
5.23898	0.409912	0.999262
5.17539	0.409915	0.999324
5.12294	0.409913	0.999304
5.07192	0.409917	0.999332
5.02183	0.40992	0.999352
4.97254	0.40993	0.999384
4.92355	0.409935	0.999418
4.8746	0.409936	0.999458
4.82969	0.409933	0.999459
4.78418	0.40994	0.9995
4.73964	0.409934	0.999512
4.69476	0.409943	0.999515
4.65009	0.409933	0.999519
4.60588	0.409936	0.99955
4.5646	0.409929	0.999577
4.52383	0.409943	0.999641
4.48327	0.409948	0.999632
4.44238	0.409938	0.99963
4.402	0.409947	0.999656
4.36221	0.409934	0.999711
4.32246	0.409937	0.999718
4.28573	0.409943	0.999746
4.2497	0.409935	0.999745
4.21361	0.409943	0.999756
4.17785	0.409934	0.999786
4.14249	0.409943	0.999826
4.10694	0.409944	0.999889
4.07235	0.409957	0.999884
4.03796	0.409947	0.999889
4.0063	0.409945	0.999889
3.97454	0.409943	0.999921
3.94291	0.40994	0.999924
3.91204	0.409945	0.99998
3.88124	0.409936	0.999988
3.85012	0.409935	0.999982
3.82096	0.409927	0.999993
3.79325	0.409936	1
3.76581	0.409941	1.00002
3.73811	0.409943	1.00004
3.71115	0.40994	1.00004
3.68471	0.40995	1.00003
3.6574	0.409941	1.00005
3.63217	0.409937	1.00003
3.60609	0.409936	1.00006
3.57961	0.40993	1.00003
3.55468	0.409927	1.00004
3.529	0.409939	1.00002
3.50344	0.40994	1.00005
3.47805	0.409925	1.00007
3.45399	0.409938	1.00004
3.42894	0.409925	1.00007
3.40381	0.409925	1.00003
3.37954	0.40994	1.00004
3.35514	0.409925	1.00006
3.33046	0.409922	1.00004
3.30667	0.40992	1.00006
3.28316	0.409921	1.00003
3.25969	0.409927	1.00005
3.23607	0.409931	1.00006
3.2123	0.409934	1.00009
3.18871	0.409908	1.00006
3.16544	0.409917	1.00006
3.14206	0.409921	1.00006
3.11965	0.409921	1.00005
3.09672	0.409912	1.00006
3.07426	0.409913	1.00004
3.05164	0.40992	1.00004
3.0292	0.409908	1.00002
3.00679	0.409897	1.00004
2.98448	0.409899	1.00005
2.96275	0.409919	1.00006
2.94089	0.409902	1.00005
2.91911	0.409916	1.00007
2.8936	0.409894	1.00005
2.85285	0.409907	1.00004
2.80208	0.409909	1.00004
2.74993	0.409884	1.00002
2.69737	0.409875	1.00002
2.64622	0.409895	1.00005
2.59845	0.409887	1.00005
2.55151	0.409862	1.00001
2.50551	0.409879	1.00004
2.46318	0.409874	1.00001
2.42195	0.409871	1.00001
2.38081	0.409875	1.00005
2.34296	0.40986	1.00001
2.30636	0.409864	1.00001
2.27037	0.409847	1
2.23553	0.409852	1
2.20341	0.409846	1.00002
2.17236	0.409839	1.00003
2.14227	0.409822	1.00003
2.11243	0.409821	0.99997
2.08461	0.409819	0.999993
2.05863	0.409807	1
2.03265	0.409808	1
2.00665	0.409809	0.99998
1.9809	0.409807	0.999983
1.95631	0.409795	1
1.93167	0.409786	0.99997
1.90698	0.409784	0.999945
1.88224	0.409793	0.999949
1.85589	0.409787	0.999998
1.83282	0.40977	0.999955
1.8089	0.409778	0.99999
1.77495	0.409758	0.999937
1.7262	0.409755	0.999967
1.67418	0.409748	0.999972
1.6239	0.409743	0.999913
1.58466	0.409741	0.999891
1.55626	0.409732	0.999938
1.5327	0.409744	0.999919
1.5169	0.409734	0.999859
