# 'raman shift'	'Int_5.6GPa_1'
704.836	10518.8
705.475	10303.1
706.114	10658.1
706.753	10474.4
707.392	10421.9
708.03	10373.8
708.669	10536.9
709.307	10395
709.946	10316.9
710.584	10542.5
711.222	10491.9
711.86	10361.3
712.499	10343.8
713.137	10425.6
713.775	10496.3
714.412	10485.6
715.05	10521.3
715.688	10277.5
716.326	10584.4
716.963	10380
717.601	10416.3
718.238	10425.6
718.876	10656.9
719.513	10426.3
720.15	10421.9
720.788	10403.1
721.425	10480
722.062	10440.6
722.699	10561.9
723.336	10358.1
723.972	10395.6
724.609	10478.1
725.246	10551.9
725.883	10474.4
726.519	10418.8
727.156	10432.5
727.792	10529.4
728.428	10568.8
729.065	10532.5
729.701	10402.5
730.337	10415.6
730.973	10481.3
731.609	10323.1
732.245	10437.5
732.881	10561.9
733.517	10410.6
734.152	10413.8
734.788	10413.1
735.423	10516.3
736.059	10267.5
736.694	10446.3
737.33	10506.3
737.965	10478.1
738.6	10269.4
739.235	10406.3
739.87	10495
740.505	10398.8
741.14	10483.8
741.775	10498.1
742.41	10463.1
743.045	10526.9
743.679	10460
744.314	10505
744.948	10595.6
745.583	10398.8
746.217	10324.4
746.852	10441.9
747.486	10339.4
748.12	10445.6
748.754	10491.3
749.388	10337.5
750.022	10559.4
750.656	10401.3
751.29	10629.4
751.923	10453.1
752.557	10368.8
753.191	10455.6
753.824	10581.3
754.457	10471.3
755.091	10551.3
755.724	10475
756.357	10541.3
756.991	10471.9
757.624	10461.3
758.257	10523.1
758.89	10591.9
759.523	10570
760.155	10648.8
760.788	10453.1
761.421	10487.5
762.053	10455
762.686	10479.4
763.318	10390
763.951	10464.4
764.583	10558.1
765.215	10448.8
765.847	10386.9
766.48	10503.8
767.112	10353.1
767.744	10410
768.375	10205.6
769.007	10428.8
769.639	10590
770.271	10580
770.902	10337.5
771.534	10557.5
772.165	10568.8
772.797	10700.6
773.428	10461.9
774.059	10470.6
774.691	10428.1
775.322	10483.1
775.953	10368.8
776.584	10456.9
777.215	10543.1
777.845	10388.1
778.476	10430.6
779.107	10444.4
779.738	10341.3
780.368	10566.9
780.999	10436.9
781.629	10502.5
782.259	10574.4
782.89	10554.4
783.52	10374.4
784.15	10441.3
784.78	10351.9
785.41	10450.6
786.04	10430
786.67	10264.4
787.3	10384.4
787.929	10549.4
788.559	10543.1
789.189	10521.9
789.818	10483.8
790.448	10559.4
791.077	10425
791.706	10473.8
792.335	10397.5
792.965	10417.5
793.594	10434.4
794.223	10470
794.852	10355
795.481	10386.3
796.109	10436.9
796.738	10461.3
797.367	10585.6
797.995	10530
798.624	10290.6
799.252	10373.8
799.881	10492.5
800.509	10526.9
801.137	10451.3
801.765	10626.3
802.394	10533.8
803.022	10458.1
803.65	10543.8
804.277	10426.3
804.905	10192.5
805.533	10340
806.161	10496.3
806.788	10448.1
807.416	10578.1
808.043	10517.5
808.671	10559.4
809.298	10595
809.925	10366.9
810.553	10483.1
811.18	10320
811.807	10502.5
812.434	10350
813.061	10527.5
813.688	10516.9
814.314	10482.5
814.941	10313.8
815.568	10449.4
816.194	10464.4
816.821	10392.5
817.447	10465
818.074	10450
818.7	10601.9
819.326	10449.4
819.952	10587.5
820.578	10431.3
821.204	10346.3
821.83	10360
822.456	10473.1
823.082	10316.9
823.708	10369.4
824.333	10429.4
824.959	10556.3
825.585	10589.4
826.21	10647.5
826.835	10438.1
827.461	10550.6
828.086	10421.3
828.711	10527.5
829.336	10416.3
829.961	10455
830.586	10600
831.211	10445
831.836	10600
832.461	10557.5
833.085	10620
833.71	10333.1
834.335	10608.8
834.959	10531.9
835.584	10655.6
836.208	10541.3
836.832	10428.1
837.456	10646.3
838.08	10464.4
838.705	10588.1
839.329	10450
839.952	10616.9
840.576	10385.6
841.2	10501.9
841.824	10598.8
842.447	10430.6
843.071	10830.6
843.695	10607.5
844.318	10531.3
844.941	10526.9
845.565	10548.1
846.188	10679.4
846.811	10457.5
847.434	10549.4
848.057	10462.5
848.68	10572.5
